Time(s)	IR_denoised_wiener
6.640000	-791.274408
6.650000	-790.235566
6.660000	-783.756553
6.670000	-774.225790
6.680000	-755.096509
6.690000	-729.458340
6.700000	-702.658692
6.710000	-676.898436
6.720000	-657.779898
6.730000	-637.518264
6.740000	-616.139207
6.750000	-583.994987
6.760000	-551.437049
6.770000	-527.685678
6.780000	-515.267048
6.790000	-505.228850
6.800000	-517.393548
6.810000	-592.714317
6.820000	-730.289469
6.830000	-871.592678
6.840000	-964.754953
6.850000	-1017.519487
6.860000	-1045.125848
6.870000	-1060.992883
6.880000	-1073.701802
6.890000	-1090.347293
6.900000	-1109.807030
6.910000	-1129.583172
6.920000	-1148.133528
6.930000	-1153.676299
6.940000	-1162.422332
6.950000	-1190.320838
6.960000	-1238.221833
6.970000	-1277.436445
6.980000	-1294.615686
6.990000	-1311.534089
7.000000	-1331.176840
7.010000	-1355.848769
7.020000	-1376.926876
7.030000	-1409.113057
7.040000	-1468.232179
7.050000	-1538.843620
7.060000	-1599.071913
7.070000	-1635.482752
7.080000	-1654.183976
7.090000	-1663.011879
7.100000	-1664.165721
7.110000	-1654.745406
7.120000	-1625.013655
7.130000	-1568.372409
7.140000	-1504.150865
7.150000	-1454.558587
7.160000	-1425.795221
7.170000	-1394.213754
7.180000	-1357.716234
7.190000	-1351.522048
7.200000	-1380.771751
7.210000	-1395.897010
7.220000	-1400.857687
7.230000	-1488.064770
7.240000	-1701.694121
7.250000	-1943.056229
7.260000	-2104.388157
7.270000	-2181.547902
7.280000	-2224.780258
7.290000	-2268.878891
7.300000	-2302.594037
7.310000	-2325.788244
7.320000	-2348.650377
7.330000	-2405.979063
7.340000	-2475.764223
7.350000	-2509.309770
7.360000	-2515.248340
7.370000	-2537.951065
7.380000	-2598.213068
7.390000	-2638.589083
7.400000	-2631.470930
7.410000	-2592.891032
7.420000	-2559.662807
7.430000	-2547.678646
7.440000	-2551.338284
7.450000	-2563.002780
7.460000	-2563.189489
7.470000	-2538.885730
7.480000	-2494.629384
7.490000	-2450.016617
7.500000	-2416.586469
7.510000	-2402.343174
7.520000	-2400.708258
7.530000	-2402.533458
7.540000	-2390.009726
7.550000	-2373.671055
7.560000	-2363.846080
7.570000	-2360.982933
7.580000	-2352.514060
7.590000	-2341.537820
7.600000	-2325.031132
7.610000	-2303.968836
7.620000	-2280.415575
7.630000	-2275.315298
7.640000	-2285.931103
7.650000	-2305.846968
7.660000	-2367.080009
7.670000	-2491.210280
7.680000	-2667.332476
7.690000	-2824.600874
7.700000	-2929.545289
7.710000	-2986.619082
7.720000	-3021.004233
7.730000	-3048.466352
7.740000	-3070.611588
7.750000	-3089.166943
7.760000	-3122.115585
7.770000	-3165.658687
7.780000	-3201.763765
7.790000	-3214.672233
7.800000	-3227.700416
7.810000	-3257.179983
7.820000	-3296.419441
7.830000	-3329.841135
7.840000	-3353.346648
7.850000	-3377.050135
7.860000	-3393.065365
7.870000	-3402.122534
7.880000	-3405.290174
7.890000	-3414.060801
7.900000	-3428.653311
7.910000	-3445.155712
7.920000	-3445.477506
7.930000	-3436.484491
7.940000	-3425.466827
7.950000	-3433.680869
7.960000	-3459.220360
7.970000	-3483.658273
7.980000	-3497.824269
7.990000	-3503.489207
8.000000	-3497.570164
8.010000	-3465.107990
8.020000	-3422.220345
8.030000	-3393.567609
8.040000	-3401.011965
8.050000	-3401.329318
8.060000	-3345.934759
8.070000	-3240.718233
8.080000	-3134.785503
8.090000	-3132.399544
8.100000	-3259.560488
8.110000	-3457.652585
8.120000	-3635.715690
