Time(s)	RED_denoised_wiener
12.840000	5556.915482
12.850000	5522.475581
12.860000	5504.917248
12.870000	5470.459147
12.880000	5418.723549
12.890000	5338.461146
12.900000	5226.602747
12.910000	5102.911720
12.920000	4996.562391
12.930000	4913.688981
12.940000	4836.849253
12.950000	4753.206169
12.960000	4674.934033
12.970000	4585.041051
12.980000	4508.868098
12.990000	4449.884063
13.000000	4426.580117
13.010000	4370.226005
13.020000	4273.868739
13.030000	4178.107220
13.040000	4103.512735
13.050000	4059.035252
13.060000	4021.147929
13.070000	3973.732332
13.080000	3917.245626
13.090000	3850.844402
13.100000	3808.525805
13.110000	3791.621747
13.120000	3764.126604
13.130000	3733.944352
13.140000	3697.455210
13.150000	3675.428175
13.160000	3660.468780
13.170000	3647.682576
13.180000	3626.899610
13.190000	3605.083803
13.200000	3586.758162
13.210000	3597.311401
13.220000	3634.644894
13.230000	3672.912043
13.240000	3699.006123
13.250000	3698.282513
13.260000	3685.556844
13.270000	3652.699707
13.280000	3598.570983
13.290000	3537.605022
13.300000	3480.019986
13.310000	3437.294653
13.320000	3407.547536
13.330000	3381.413337
13.340000	3347.185942
13.350000	3297.328415
13.360000	3272.743303
13.370000	3260.549299
13.380000	3250.763079
13.390000	3224.868776
13.400000	3200.672198
13.410000	3179.934636
13.420000	3150.333931
13.430000	3114.500352
13.440000	3083.478371
13.450000	3071.869556
13.460000	3080.379128
13.470000	3098.001828
13.480000	3105.720508
13.490000	3104.986992
13.500000	3105.882954
13.510000	3117.433957
13.520000	3135.474523
13.530000	3162.699082
13.540000	3190.167402
13.550000	3217.454788
13.560000	3232.295525
13.570000	3246.745616
13.580000	3260.191037
13.590000	3285.542961
13.600000	3318.843412
13.610000	3335.754666
13.620000	3334.361493
13.630000	3309.094220
13.640000	3278.751468
13.650000	3228.814287
13.660000	3153.638209
13.670000	3094.134965
13.680000	3094.674185
13.690000	3145.112635
13.700000	3187.385547
13.710000	3194.315750
13.720000	3182.023356
13.730000	3175.684831
13.740000	3173.394753
13.750000	3187.568073
13.760000	3210.519277
13.770000	3226.571186
13.780000	3233.155091
13.790000	3231.393168
13.800000	3225.942773
13.810000	3223.362602
13.820000	3226.195038
13.830000	3237.475705
13.840000	3254.908317
13.850000	3277.066848
13.860000	3300.759034
13.870000	3319.123487
13.880000	3323.747661
13.890000	3332.059846
13.900000	3340.152992
13.910000	3361.519166
13.920000	3391.650572
13.930000	3423.780462
13.940000	3451.624129
13.950000	3474.197421
13.960000	3497.424195
13.970000	3533.438714
13.980000	3558.265414
13.990000	3519.742623
14.000000	3458.166949
14.010000	3395.803032
14.020000	3379.942884
14.030000	3376.445051
14.040000	3375.256509
14.050000	3388.619403
14.060000	3396.284874
14.070000	3392.971703
14.080000	3380.803253
14.090000	3358.784601
14.100000	3351.193003
14.110000	3352.316532
14.120000	3367.747958
14.130000	3382.926666
14.140000	3396.806300
14.150000	3412.681015
14.160000	3423.300645
14.170000	3433.599778
14.180000	3438.564575
14.190000	3446.685147
14.200000	3440.887058
14.210000	3429.969578
14.220000	3414.982130
14.230000	3404.735054
14.240000	3403.857949
14.250000	3400.914445
14.260000	3394.217709
14.270000	3385.559657
14.280000	3382.381669
14.290000	3386.309974
14.300000	3382.955089
14.310000	3367.204905
14.320000	3324.955275
14.330000	3249.236538
14.340000	3168.502148
14.350000	3102.693120
14.360000	3054.448744
14.370000	3000.859000
14.380000	2956.276031
14.390000	2934.467144
14.400000	2919.464353
14.410000	2885.155618
14.420000	2839.854221
14.430000	2819.692942
14.440000	2828.259239
14.450000	2839.585711
14.460000	2829.771949
14.470000	2796.973117
14.480000	2748.743227
14.490000	2717.526982
14.500000	2701.049232
14.510000	2692.831365
14.520000	2679.095878
14.530000	2672.634685
14.540000	2679.882949
14.550000	2684.130895
14.560000	2672.435384
14.570000	2659.122226
14.580000	2656.066502
14.590000	2670.183857
14.600000	2680.369741
14.610000	2681.035660
14.620000	2673.772042
14.630000	2666.315462
14.640000	2636.167511
14.650000	2573.705245
14.660000	2509.412812
14.670000	2464.808453
14.680000	2483.789321
14.690000	2527.753154
14.700000	2586.978231
14.710000	2625.356775
14.720000	2672.076165
14.730000	2723.932730
14.740000	2778.903571
14.750000	2802.143011
14.760000	2818.283712
14.770000	2828.676933
14.780000	2855.105750
14.790000	2967.727677
14.800000	3084.892955
14.810000	3177.636716
14.820000	3171.934784
14.830000	3152.023583
14.840000	3155.222322
14.850000	3172.656210
14.860000	3195.213223
14.870000	3213.322951
14.880000	3240.634610
14.890000	3276.648864
14.900000	3302.702105
14.910000	3319.388277
14.920000	3327.796159
14.930000	3341.184221
14.940000	3351.185139
14.950000	3353.343093
14.960000	3362.309961
14.970000	3386.165096
14.980000	3432.445609
14.990000	3485.600448
15.000000	3530.590517
15.010000	3571.761298
15.020000	3608.725733
15.030000	3648.276199
15.040000	3682.485857
15.050000	3719.163971
15.060000	3752.535950
15.070000	3788.408432
15.080000	3816.865318
15.090000	3792.542214
15.100000	3760.761311
15.110000	3731.895060
15.120000	3739.032238
15.130000	3749.042701
15.140000	3757.021463
15.150000	3765.181416
15.160000	3770.632254
15.170000	3780.981917
15.180000	3808.218706
15.190000	3835.998885
15.200000	3840.743533
15.210000	3834.736541
15.220000	3838.243054
15.230000	3857.385351
15.240000	3875.293292
15.250000	3883.334500
15.260000	3895.012528
15.270000	3898.486033
15.280000	3897.376670
15.290000	3894.568392
15.300000	3896.680981
15.310000	3897.542559
15.320000	3887.232279
15.330000	3866.801128
15.340000	3821.992763
15.350000	3776.077599
15.360000	3771.718252
15.370000	3816.499692
15.380000	3880.914025
15.390000	3923.123590
15.400000	3950.477380
15.410000	3967.636051
15.420000	3979.601053
15.430000	3996.050816
15.440000	4013.909206
15.450000	4020.655847
15.460000	3995.407263
15.470000	3961.926356
15.480000	3925.728007
15.490000	3899.419076
15.500000	3870.178214
15.510000	3845.831021
15.520000	3825.797704
15.530000	3807.091889
15.540000	3800.975000
15.550000	3796.807728
15.560000	3799.707120
15.570000	3800.325119
15.580000	3804.986613
15.590000	3816.333075
15.600000	3833.419936
15.610000	3856.504317
15.620000	3889.686750
15.630000	3924.460125
15.640000	3957.784007
15.650000	3963.163152
15.660000	3979.869726
15.670000	4037.978237
15.680000	4112.604620
15.690000	4122.768820
15.700000	4034.928797
15.710000	3898.241594
15.720000	3703.878130
15.730000	3377.982866
15.740000	2893.733061
15.750000	2424.045119
15.760000	2045.090603
15.770000	1783.067704
15.780000	1538.195632
15.790000	1273.351780
15.800000	996.844054
15.810000	706.354495
15.820000	469.428052
15.830000	220.063305
15.840000	-46.751689
15.850000	-377.610825
15.860000	-641.382839
15.870000	-856.305563
15.880000	-1000.518354
15.890000	-1046.603678
15.900000	-888.727935
15.910000	-198.584324
15.920000	1083.359917
15.930000	2757.087008
15.940000	4092.686442
15.950000	3860.408763
15.960000	370.769394
15.970000	-6509.087902
15.980000	-19889.316073
15.990000	-38307.147000
16.000000	-58963.870039
16.010000	-72708.767476
16.020000	-74816.965037
16.030000	-72889.793467
16.040000	-69174.758632
16.050000	-65797.464825
16.060000	-62783.132642
16.070000	-60255.758391
16.080000	-58753.663431
16.090000	-59276.003976
16.100000	-60658.940139
16.110000	-62149.732173
16.120000	-62839.140204
16.130000	-62891.093762
16.140000	-62287.190940
16.150000	-61286.567638
16.160000	-59171.907946
16.170000	-56231.816963
16.180000	-52838.531327
16.190000	-50120.817862
16.200000	-47635.507659
16.210000	-44580.165418
16.220000	-40343.672237
16.230000	-35184.894312
16.240000	-29029.334476
16.250000	-22203.624558
16.260000	-15983.435072
16.270000	-11061.978230
16.280000	-7117.185432
16.290000	-2111.750209
16.300000	2673.444408
16.310000	5848.835675
16.320000	6035.608694
16.330000	6006.129963
16.340000	6133.582702
16.350000	6067.173860
16.360000	6134.496779
16.370000	6036.244822
16.380000	6024.345781
16.390000	5903.847967
16.400000	5891.423526
16.410000	5816.156671
16.420000	5822.141776
16.430000	5769.465805
16.440000	5797.078222
16.450000	5776.832049
16.460000	5807.767762
16.470000	5796.136249
16.480000	5818.063000
16.490000	5799.505412
16.500000	5810.235564
16.510000	5804.377483
16.520000	5843.194452
16.530000	5870.423626
16.540000	5926.921724
16.550000	5966.403469
16.560000	6037.086297
16.570000	6105.006667
16.580000	6186.242010
16.590000	6256.356880
16.600000	6337.722449
16.610000	6421.488688
16.620000	6524.478554
16.630000	6598.986182
16.640000	6652.266257
16.650000	6667.302010
16.660000	6700.812456
16.670000	6736.310350
16.680000	6762.604340
16.690000	6764.877391
16.700000	6758.384958
16.710000	6739.636518
16.720000	6701.737193
16.730000	6635.641389
16.740000	6571.786832
16.750000	6514.500775
16.760000	6490.828992
16.770000	6482.503011
16.780000	6472.813220
16.790000	6445.782147
16.800000	6413.486455
16.810000	6405.391354
16.820000	6408.328556
16.830000	6397.591775
16.840000	6345.455505
16.850000	6287.262089
16.860000	6234.483722
16.870000	6194.558269
16.880000	6153.760838
16.890000	6102.843809
16.900000	6056.751464
16.910000	6003.372066
16.920000	5968.499821
16.930000	5936.443217
16.940000	5899.931326
16.950000	5849.504858
16.960000	5798.759093
16.970000	5757.558933
16.980000	5710.523235
16.990000	5660.672262
17.000000	5607.623040
17.010000	5565.172475
17.020000	5522.673204
17.030000	5476.712914
17.040000	5428.091446
17.050000	5372.264639
17.060000	5316.236792
17.070000	5267.181601
17.080000	5216.038341
17.090000	5146.114380
17.100000	5036.534467
17.110000	4909.540906
17.120000	4794.427839
17.130000	4679.568775
17.140000	4570.083436
