Time(s)	GREEN_denoised_wiener
7.420000	274.464879
7.430000	273.779289
7.440000	271.605274
7.450000	267.230443
7.460000	258.344816
7.470000	249.971974
7.480000	242.341458
7.490000	237.655888
7.500000	230.921994
7.510000	224.296457
7.520000	219.438206
7.530000	217.205228
7.540000	218.224206
7.550000	219.708401
7.560000	220.953055
7.570000	220.145680
7.580000	218.293481
7.590000	215.851959
7.600000	215.577422
7.610000	216.819423
7.620000	220.803736
7.630000	226.050018
7.640000	231.969740
7.650000	237.215777
7.660000	243.080245
7.670000	248.980310
7.680000	255.464451
7.690000	262.346755
7.700000	274.466387
7.710000	288.628393
7.720000	300.402188
7.730000	308.856897
7.740000	320.295100
7.750000	335.674624
7.760000	346.766675
7.770000	348.772319
7.780000	341.521496
7.790000	329.152363
7.800000	313.540599
7.810000	294.798038
7.820000	275.169347
7.830000	257.047884
7.840000	240.395151
7.850000	222.226677
7.860000	205.574489
7.870000	193.342096
7.880000	185.348968
7.890000	176.380598
7.900000	165.739394
7.910000	155.697429
7.920000	144.388589
7.930000	132.625045
7.940000	121.308083
7.950000	112.492510
7.960000	104.153011
7.970000	97.639175
7.980000	91.927978
7.990000	87.392853
8.000000	82.300290
8.010000	77.757422
8.020000	74.274006
8.030000	71.388989
8.040000	70.522506
8.050000	69.279649
8.060000	65.039909
8.070000	56.777497
8.080000	47.838749
8.090000	40.876152
8.100000	38.907924
8.110000	41.568127
8.120000	47.577154
8.130000	53.857680
8.140000	58.518775
8.150000	66.769148
8.160000	78.046911
8.170000	90.278777
8.180000	94.491691
8.190000	86.403501
8.200000	63.877856
8.210000	30.145069
8.220000	-10.129989
8.230000	-49.837986
8.240000	-86.882992
8.250000	-120.222042
8.260000	-152.711537
8.270000	-184.998247
8.280000	-214.930665
8.290000	-242.177774
8.300000	-267.551304
8.310000	-294.763687
8.320000	-322.891009
8.330000	-351.415897
8.340000	-379.628743
8.350000	-409.808247
8.360000	-438.415805
8.370000	-463.269666
8.380000	-483.271220
8.390000	-503.814327
8.400000	-524.175270
8.410000	-543.423886
8.420000	-556.466707
8.430000	-565.117924
8.440000	-570.488404
8.450000	-575.215025
8.460000	-579.903400
8.470000	-582.704268
8.480000	-583.722653
8.490000	-582.256850
8.500000	-578.275963
8.510000	-572.543820
8.520000	-566.229247
8.530000	-561.231643
8.540000	-554.567946
8.550000	-545.323951
8.560000	-535.981416
8.570000	-528.814435
8.580000	-520.778994
8.590000	-504.357978
8.600000	-484.342347
8.610000	-473.655786
8.620000	-483.298967
8.630000	-512.987764
8.640000	-556.303851
8.650000	-604.712321
8.660000	-653.049662
8.670000	-697.171279
8.680000	-736.202658
8.690000	-771.033217
8.700000	-803.757024
8.710000	-830.276129
8.720000	-851.055151
8.730000	-869.257597
8.740000	-890.758441
8.750000	-913.615209
8.760000	-934.522166
8.770000	-955.050284
8.780000	-974.008924
8.790000	-991.887137
8.800000	-1005.549431
8.810000	-1018.138135
8.820000	-1027.806330
8.830000	-1034.122972
8.840000	-1035.790649
8.850000	-1034.178105
8.860000	-1030.838281
8.870000	-1026.293042
8.880000	-1020.279549
8.890000	-1014.141331
8.900000	-1005.773428
8.910000	-994.054206
8.920000	-979.667280
8.930000	-962.359313
8.940000	-945.298452
8.950000	-928.383139
8.960000	-913.997257
8.970000	-901.459118
8.980000	-887.081471
8.990000	-871.273100
9.000000	-855.561929
9.010000	-838.137492
9.020000	-816.432959
9.030000	-787.058674
9.040000	-759.063596
9.050000	-741.037092
9.060000	-740.415950
9.070000	-759.392368
9.080000	-792.805747
9.090000	-830.792066
9.100000	-865.257445
9.110000	-890.922894
9.120000	-909.785548
9.130000	-924.110563
9.140000	-934.698743
9.150000	-940.013933
9.160000	-940.004468
9.170000	-937.312815
9.180000	-935.032533
9.190000	-934.327145
9.200000	-934.442388
9.210000	-936.065462
9.220000	-936.228532
9.230000	-934.530114
9.240000	-929.397028
9.250000	-921.385799
9.260000	-912.287039
9.270000	-901.285388
9.280000	-887.895280
9.290000	-871.902637
9.300000	-854.223124
9.310000	-836.905745
9.320000	-819.259094
9.330000	-800.624163
9.340000	-780.008934
9.350000	-758.061429
9.360000	-734.470035
9.370000	-711.218445
9.380000	-688.305340
9.390000	-666.757479
9.400000	-643.173881
9.410000	-617.015969
9.420000	-593.101586
9.430000	-570.970605
9.440000	-547.064276
9.450000	-515.294637
9.460000	-477.758632
9.470000	-442.677517
9.480000	-416.155373
9.490000	-403.098141
9.500000	-403.579375
9.510000	-413.881716
9.520000	-425.028455
9.530000	-432.382892
9.540000	-434.524872
9.550000	-433.932765
9.560000	-433.058689
9.570000	-426.832262
9.580000	-416.312437
9.590000	-402.099739
9.600000	-388.612048
9.610000	-375.388664
9.620000	-361.611660
9.630000	-349.051812
9.640000	-337.305208
9.650000	-325.747057
9.660000	-312.026176
9.670000	-299.155318
9.680000	-284.763428
9.690000	-269.602681
9.700000	-252.525436
9.710000	-234.084136
9.720000	-215.317649
9.730000	-194.252298
9.740000	-172.815000
9.750000	-150.440817
9.760000	-127.341126
9.770000	-103.655220
9.780000	-80.228044
9.790000	-56.557549
9.800000	-31.805102
9.810000	-7.155939
9.820000	16.261390
9.830000	38.893957
9.840000	63.645819
9.850000	87.572874
9.860000	108.678497
9.870000	132.585596
9.880000	162.350899
9.890000	202.583248
9.900000	245.303287
9.910000	285.571034
9.920000	316.566188
9.930000	332.878928
9.940000	340.176302
9.950000	342.165448
9.960000	344.777084
9.970000	348.087665
9.980000	352.029792
9.990000	355.660344
10.000000	359.272639
10.010000	367.231487
10.020000	379.491193
10.030000	393.784886
10.040000	406.026975
10.050000	417.007765
10.060000	427.887054
10.070000	438.885206
10.080000	449.068295
10.090000	457.420608
10.100000	465.582201
10.110000	474.613638
10.120000	484.753582
10.130000	494.796276
10.140000	505.925607
10.150000	518.638278
10.160000	533.091787
10.170000	547.804695
10.180000	562.256682
10.190000	577.304795
10.200000	593.083314
10.210000	608.465638
10.220000	623.578072
10.230000	637.622436
10.240000	652.746557
10.250000	668.103779
10.260000	683.249380
10.270000	699.256320
10.280000	716.417546
10.290000	732.068676
10.300000	746.595809
10.310000	763.224327
10.320000	788.786580
10.330000	822.027466
10.340000	857.970597
10.350000	889.495273
10.360000	910.160789
10.370000	919.317041
10.380000	920.032996
10.390000	920.491723
10.400000	917.546683
10.410000	914.690965
10.420000	908.715338
10.430000	904.586419
10.440000	904.884903
10.450000	908.479510
10.460000	913.727927
10.470000	918.713734
10.480000	924.588282
10.490000	930.952952
10.500000	936.455609
10.510000	940.871860
10.520000	945.002673
10.530000	947.462004
10.540000	949.902310
10.550000	952.726590
10.560000	956.814767
10.570000	960.328853
10.580000	965.416943
10.590000	971.602966
10.600000	979.033501
10.610000	985.216113
10.620000	989.668798
10.630000	994.850817
10.640000	1000.978338
10.650000	1008.834401
10.660000	1018.299632
10.670000	1028.831292
10.680000	1038.632185
10.690000	1047.179948
10.700000	1056.988225
10.710000	1068.538384
10.720000	1079.685954
