Time(s)	IR_denoised_median
13.180000	-3.887200
13.190000	18.612401
13.200000	37.699849
13.210000	66.163881
13.220000	125.356700
13.230000	164.563665
13.240000	199.241497
13.250000	230.971501
13.260000	275.210526
13.270000	335.392394
13.280000	367.094147
13.290000	433.153877
13.300000	433.153877
13.310000	433.153877
13.320000	395.279330
13.330000	249.115821
13.340000	77.108902
13.350000	-71.832057
13.360000	-178.096392
13.370000	-231.761001
13.380000	-275.400394
13.390000	-310.531758
13.400000	-310.531758
13.410000	-310.531758
13.420000	-287.783420
13.430000	-263.124159
13.440000	-240.765194
13.450000	-240.765194
13.460000	-240.765194
13.470000	-265.661605
13.480000	-283.594115
13.490000	-294.104755
13.500000	-294.104755
13.510000	-294.104755
13.520000	-283.358170
13.530000	-268.534030
13.540000	-228.265677
13.550000	-212.113436
13.560000	-172.862743
13.570000	-119.803424
13.580000	-78.459814
13.590000	-46.371995
13.600000	23.109011
13.610000	80.840836
13.620000	107.805048
13.630000	166.321516
13.640000	225.288916
13.650000	277.913350
13.660000	314.810031
13.670000	356.632018
13.680000	356.632018
13.690000	356.632018
13.700000	258.887271
13.710000	106.176820
13.720000	-76.592494
13.730000	-206.667823
13.740000	-308.322148
13.750000	-375.384825
13.760000	-418.052772
13.770000	-447.059356
13.780000	-464.716358
13.790000	-464.716358
13.800000	-464.716358
13.810000	-444.957807
13.820000	-444.957807
13.830000	-444.957807
13.840000	-489.433184
13.850000	-498.091966
13.860000	-531.446735
13.870000	-546.899224
13.880000	-546.899224
13.890000	-546.899224
13.900000	-267.295998
13.910000	-202.919423
13.920000	-179.946423
13.930000	-139.783738
13.940000	-94.747900
13.950000	-59.611083
13.960000	-59.611083
13.970000	-59.611083
13.980000	-107.283615
13.990000	-261.989673
14.000000	-457.999066
14.010000	-626.410709
14.020000	-730.759807
14.030000	-796.959255
14.040000	-825.406631
14.050000	-827.494136
14.060000	-827.494136
14.070000	-827.494136
14.080000	-813.637944
14.090000	-785.444315
14.100000	-785.444315
14.110000	-785.444315
14.120000	-844.474309
14.130000	-856.935508
14.140000	-888.419191
14.150000	-908.234099
14.160000	-908.234099
14.170000	-908.234099
14.180000	-897.703202
14.190000	-889.790979
14.200000	-861.959044
14.210000	-827.011290
14.220000	-784.132395
14.230000	-762.268137
14.240000	-699.009501
14.250000	-686.905124
14.260000	-621.299375
14.270000	-589.022305
14.280000	-589.022305
14.290000	-589.022305
14.300000	-1014.952831
14.310000	-1078.488022
14.320000	-1082.973135
14.330000	-1082.973135
14.340000	-1078.759354
14.350000	-1078.759354
14.360000	-1031.864848
14.370000	-1031.864848
14.380000	-1031.864848
14.390000	-1034.900554
14.400000	-1062.613294
14.410000	-1093.093506
14.420000	-1093.093506
14.430000	-1093.093506
14.440000	-1079.354824
14.450000	-1065.943042
14.460000	-1053.488909
14.470000	-1037.012046
14.480000	-989.512592
14.490000	-953.221003
14.500000	-917.340161
14.510000	-865.363524
14.520000	-808.191963
14.530000	-767.484255
14.540000	-710.843659
14.550000	-671.733934
14.560000	-628.291141
14.570000	-584.000669
14.580000	-532.659125
14.590000	-498.297235
14.600000	-448.819418
14.610000	-423.155783
14.620000	-423.155783
14.630000	-423.155783
14.640000	-557.762094
14.650000	-744.488105
14.660000	-929.498689
14.670000	-1070.797038
14.680000	-1148.239049
14.690000	-1223.273460
14.700000	-1387.003882
14.710000	-1387.101740
14.720000	-1387.101740
14.730000	-1387.101740
14.740000	-1369.440139
14.750000	-1362.090236
14.760000	-1310.120930
14.770000	-1278.249281
14.780000	-1246.758605
14.790000	-1183.985177
14.800000	-1134.544722
14.810000	-1087.506994
14.820000	-1023.244972
14.830000	-965.084334
14.840000	-920.839696
14.850000	-876.538427
14.860000	-816.365465
14.870000	-763.033955
14.880000	-698.714996
14.890000	-653.595972
14.900000	-610.869555
14.910000	-566.125628
14.920000	-498.913127
14.930000	-434.713992
14.940000	-389.863602
14.950000	-333.103133
14.960000	-333.103133
14.970000	-333.103133
14.980000	-382.782891
14.990000	-545.588073
15.000000	-736.777150
15.010000	-893.424228
15.020000	-1000.831608
15.030000	-1060.231324
15.040000	-1122.950290
15.050000	-1148.712899
15.060000	-1160.167300
15.070000	-1160.167300
15.080000	-1160.167300
15.090000	-1157.677122
15.100000	-1157.677122
15.110000	-1157.677122
15.120000	-1158.041376
15.130000	-1181.970450
15.140000	-1191.793579
15.150000	-1196.998352
15.160000	-1196.998352
15.170000	-1191.793579
15.180000	-1163.402128
15.190000	-1139.086755
15.200000	-1105.734737
15.210000	-1070.218987
15.220000	-1018.926522
15.230000	-986.398228
15.240000	-919.792357
15.250000	-881.808162
15.260000	-815.241509
15.270000	-767.417118
15.280000	-756.623045
15.290000	-756.623045
15.300000	-756.623045
15.310000	-764.862395
15.320000	-771.463235
15.330000	-771.463235
15.340000	-771.463235
15.350000	-748.611353
15.360000	-728.246964
15.370000	-712.841357
15.380000	-676.857501
15.390000	-648.120888
15.400000	-587.185457
15.410000	-548.559877
15.420000	-501.178997
15.430000	-437.964578
15.440000	-385.163104
15.450000	-342.193839
15.460000	-278.963597
15.470000	-227.490336
15.480000	-169.521860
15.490000	-120.775170
15.500000	-69.900012
15.510000	-26.009631
15.520000	42.942267
15.530000	72.599322
15.540000	146.299199
15.550000	190.888267
15.560000	253.096015
15.570000	253.096015
15.580000	253.096015
15.590000	155.392124
15.600000	-17.714077
15.610000	-17.714077
15.620000	-17.714077
15.630000	21.798619
15.640000	77.021344
15.650000	126.994742
15.660000	191.988642
15.670000	249.191980
15.680000	317.189875
15.690000	365.375142
15.700000	419.668199
15.710000	484.622246
15.720000	552.235459
15.730000	583.909523
15.740000	649.224836
15.750000	698.996381
15.760000	749.520622
15.770000	798.158567
15.780000	845.954631
15.790000	845.954631
15.800000	845.954631
15.810000	735.804761
15.820000	568.308358
15.830000	390.259111
15.840000	261.395969
15.850000	171.655111
15.860000	136.688314
15.870000	90.962970
15.880000	84.190558
15.890000	84.190558
15.900000	84.190558
15.910000	110.786158
15.920000	150.068629
15.930000	169.571085
15.940000	169.571085
15.950000	169.571085
15.960000	154.083220
15.970000	149.696103
15.980000	149.228919
15.990000	149.228919
16.000000	149.228919
16.010000	172.937230
16.020000	220.366020
16.030000	247.716574
16.040000	298.891183
16.050000	341.434098
16.060000	399.721058
16.070000	453.177497
16.080000	492.732575
16.090000	557.203178
16.100000	630.745424
16.110000	694.372391
16.120000	747.962953
16.130000	806.737302
16.140000	858.258775
16.150000	907.304432
16.160000	965.729659
16.170000	1019.958010
16.180000	1078.417952
16.190000	1122.695498
16.200000	1195.432232
16.210000	1262.380751
16.220000	1313.673063
16.230000	1369.308264
16.240000	1430.021843
16.250000	1442.528483
16.260000	1442.528483
16.270000	1442.528483
16.280000	1305.396541
16.290000	1140.705909
16.300000	941.452040
16.310000	816.366235
16.320000	750.332969
16.330000	691.090678
16.340000	656.573387
16.350000	650.047014
16.360000	650.047014
16.370000	650.047014
16.380000	673.072686
16.390000	691.290017
16.400000	708.269102
16.410000	724.430222
16.420000	762.272586
16.430000	802.882222
16.440000	852.449433
16.450000	917.507627
16.460000	970.706175
16.470000	1027.423845
16.480000	1090.101321
16.490000	1144.468586
16.500000	1197.730344
16.510000	1238.638005
16.520000	1302.663510
16.530000	1316.685440
16.540000	1363.200814
16.550000	1402.574587
16.560000	1447.058215
16.570000	1476.552888
16.580000	1522.234865
16.590000	1522.234865
16.600000	1522.234865
16.610000	1493.475218
16.620000	1379.642409
16.630000	1197.443238
16.640000	1053.114135
16.650000	908.194878
16.660000	828.052410
16.670000	708.662988
16.680000	624.663432
16.690000	494.885532
16.700000	-74.422445
16.710000	-101.380055
16.720000	-101.380055
16.730000	-74.422445
16.740000	-70.640472
16.750000	-30.640158
16.760000	79.643066
16.770000	120.218523
16.780000	184.753548
16.790000	234.900112
16.800000	321.294241
16.810000	441.622390
16.820000	569.956504
16.830000	646.438214
16.840000	727.124178
16.850000	818.304692
16.860000	921.466297
16.870000	1014.293730
16.880000	1104.077952
16.890000	1163.375869
16.900000	1191.819281
16.910000	1191.819281
16.920000	1191.819281
16.930000	1072.399765
16.940000	907.849219
16.950000	764.457607
16.960000	671.969060
16.970000	609.567087
16.980000	609.567087
16.990000	609.567087
17.000000	937.708649
17.010000	1028.895023
17.020000	1078.565163
17.030000	1182.736281
17.040000	1237.063338
17.050000	1310.244975
17.060000	1358.444764
17.070000	1358.444764
17.080000	1358.444764
17.090000	1246.294405
17.100000	1061.611403
17.110000	868.469618
17.120000	697.688710
17.130000	593.876072
17.140000	538.786880
17.150000	521.496236
17.160000	513.029191
17.170000	513.029191
17.180000	513.029191
17.190000	543.230225
17.200000	580.401995
17.210000	580.401995
17.220000	580.401995
17.230000	570.533031
17.240000	548.842943
17.250000	510.732697
17.260000	510.732697
17.270000	510.732697
17.280000	510.677481
17.290000	500.846083
17.300000	258.288252
17.310000	258.288252
17.320000	258.288252
17.330000	278.297200
17.340000	343.213799
17.350000	372.790514
17.360000	417.694156
17.370000	445.250216
17.380000	498.578024
17.390000	540.685268
17.400000	585.797991
17.410000	632.272193
17.420000	679.215518
17.430000	700.986669
17.440000	757.327866
17.450000	757.327866
17.460000	757.327866
17.470000	624.105114
17.480000	449.051860
17.490000	290.918473
