Time(s)	GREEN_denoised_median
25.830000	456.980874
25.840000	548.359686
25.850000	637.532265
25.860000	727.041243
25.870000	817.294279
25.880000	902.923516
25.890000	990.305218
25.900000	1085.020361
25.910000	1181.502376
25.920000	1277.342789
25.930000	1277.342789
25.940000	1277.342789
25.950000	1156.459035
25.960000	925.693472
25.970000	686.386927
25.980000	484.721209
25.990000	326.420918
26.000000	220.976526
26.010000	151.599985
26.020000	99.443451
26.030000	65.575107
26.040000	65.575107
26.050000	65.575107
26.060000	103.195208
26.070000	108.287645
26.080000	108.287645
26.090000	108.287645
