Time(s)	IR_denoised_median
10.980000	-572.362001
10.990000	-559.012474
11.000000	-559.012474
11.010000	-559.012474
11.020000	-592.430428
11.030000	-622.124881
11.040000	-643.972205
11.050000	-645.362760
11.060000	-645.362760
11.070000	-645.362760
11.080000	-629.277405
11.090000	-629.277405
11.100000	-629.277405
11.110000	-679.514890
11.120000	-739.276478
11.130000	-767.181801
11.140000	-772.446814
11.150000	-781.910733
11.160000	-781.910733
11.170000	-781.910733
11.180000	-740.780997
11.190000	-725.395181
11.200000	-725.395181
11.210000	-725.395181
11.220000	-763.851633
11.230000	-792.834092
11.240000	-792.834092
11.250000	-792.834092
11.260000	-790.184644
11.270000	-767.606477
11.280000	-751.467013
11.290000	-726.274228
11.300000	-706.842687
11.310000	-675.863540
11.320000	-636.283506
11.330000	-591.463217
11.340000	-553.757968
11.350000	-502.982165
11.360000	-442.304928
11.370000	-386.541152
11.380000	-345.846842
11.390000	-268.938837
11.400000	-211.690207
11.410000	-170.179119
11.420000	-112.463128
11.430000	-44.529783
11.440000	21.741878
11.450000	73.110234
11.460000	134.045200
11.470000	134.045200
11.480000	134.045200
11.490000	93.122578
11.500000	-44.252894
11.510000	-236.473455
11.520000	-407.597143
11.530000	-529.203082
11.540000	-607.037997
11.550000	-630.891326
11.560000	-655.337135
11.570000	-657.665307
11.580000	-664.493524
11.590000	-692.496409
11.600000	-692.496409
11.610000	-701.186210
11.620000	-694.848525
11.630000	-694.084610
11.640000	-694.084610
11.650000	-694.084610
11.660000	-694.084610
11.670000	-693.055591
11.680000	-688.082571
11.690000	-667.900510
11.700000	-648.732261
11.710000	-619.500620
11.720000	-581.281759
11.730000	-560.165511
11.740000	-520.657796
11.750000	-454.901595
11.760000	-396.141609
11.770000	-345.544057
11.780000	-295.595659
11.790000	-262.244624
11.800000	-219.928954
11.810000	-151.962410
11.820000	-89.385761
11.830000	-34.593529
11.840000	23.202044
11.850000	92.778655
11.860000	173.773987
11.870000	243.098076
11.880000	287.382709
11.890000	364.623998
11.900000	428.716415
11.910000	503.352946
11.920000	583.984282
11.930000	583.984282
11.940000	583.984282
11.950000	518.885977
11.960000	361.473934
11.970000	177.720595
11.980000	35.915016
11.990000	-65.622446
12.000000	-100.552041
12.010000	-122.168920
12.020000	-122.168920
12.030000	-122.168920
12.040000	-117.502478
12.050000	-70.708678
12.060000	38.065210
12.070000	209.959507
12.080000	415.567012
12.090000	677.789769
12.100000	848.681918
12.110000	848.681918
12.120000	848.681918
12.130000	790.581486
12.140000	768.617534
12.150000	656.687143
12.160000	522.105425
12.170000	324.518473
12.180000	138.931907
12.190000	8.283825
12.200000	-80.372659
12.210000	-171.013256
12.220000	-171.013256
12.230000	-171.013256
12.240000	-95.845470
12.250000	-63.480283
12.260000	11.403200
12.270000	126.929073
12.280000	317.777504
12.290000	583.266887
12.300000	878.055076
12.310000	1223.815040
12.320000	1622.304569
12.330000	1974.112283
12.340000	2171.558641
12.350000	2227.768932
12.360000	2227.768932
12.370000	2227.768932
12.380000	2150.180785
12.390000	1927.299226
12.400000	1716.437984
12.410000	1389.737169
12.420000	1092.474860
12.430000	835.836518
12.440000	467.091440
12.450000	250.110210
12.460000	171.978123
12.470000	116.129726
12.480000	34.989060
12.490000	34.989060
12.500000	34.989060
12.510000	185.137439
12.520000	479.864225
12.530000	695.060156
12.540000	893.559341
12.550000	1144.030923
12.560000	1144.030923
12.570000	1144.030923
12.580000	1130.120601
12.590000	1087.387871
12.600000	1012.956458
12.610000	923.270168
12.620000	850.869676
12.630000	783.061510
12.640000	740.909021
12.650000	619.540496
12.660000	545.617945
12.670000	410.997214
12.680000	410.997214
12.690000	410.997214
12.700000	449.812954
12.710000	465.591482
12.720000	493.175673
12.730000	524.110787
12.740000	621.206758
12.750000	700.998093
12.760000	851.744151
12.770000	986.438752
12.780000	986.438752
12.790000	986.438752
12.800000	9.247122
12.810000	-80.851096
12.820000	-146.577556
12.830000	-146.577556
12.840000	-146.577556
12.850000	-144.434688
12.860000	-139.262743
12.870000	-63.567140
12.880000	7.208925
12.890000	153.663508
12.900000	1026.545245
12.910000	1026.545245
12.920000	1026.545245
12.930000	691.492038
12.940000	539.452860
12.950000	479.842922
12.960000	479.842922
12.970000	519.409973
12.980000	519.409973
12.990000	570.696344
13.000000	646.950306
13.010000	701.093898
13.020000	730.648979
13.030000	818.762476
13.040000	830.785306
13.050000	926.274956
13.060000	967.139949
13.070000	991.225142
13.080000	1007.977781
13.090000	1034.425126
13.100000	1070.805234
