Time(s)	RED_denoised_wiener
6.010000	-442.529113
6.020000	-446.909909
6.030000	-440.670199
6.040000	-426.484506
6.050000	-414.188784
6.060000	-405.059600
6.070000	-397.389356
6.080000	-389.992485
6.090000	-384.954773
6.100000	-381.606496
6.110000	-372.523164
6.120000	-359.934712
6.130000	-352.128709
6.140000	-347.255094
6.150000	-345.425808
6.160000	-341.580254
6.170000	-338.763641
6.180000	-338.920344
6.190000	-341.110987
6.200000	-344.277020
6.210000	-348.143542
6.220000	-357.329668
6.230000	-378.530467
6.240000	-409.706465
6.250000	-442.246952
6.260000	-466.427275
6.270000	-480.665671
6.280000	-492.184930
6.290000	-504.419437
6.300000	-517.946312
6.310000	-526.164513
6.320000	-528.066863
6.330000	-525.928522
6.340000	-528.213773
6.350000	-535.011659
6.360000	-542.357782
6.370000	-549.778715
6.380000	-554.502572
6.390000	-560.236752
6.400000	-563.968176
6.410000	-572.727732
6.420000	-588.090233
6.430000	-605.205248
6.440000	-618.547360
6.450000	-620.346260
6.460000	-614.706163
6.470000	-606.156898
6.480000	-598.530900
6.490000	-592.960692
6.500000	-589.017973
6.510000	-588.436429
6.520000	-598.519058
6.530000	-623.568681
6.540000	-657.990416
6.550000	-690.682633
6.560000	-713.131737
6.570000	-729.159343
6.580000	-743.604083
6.590000	-755.280422
6.600000	-765.744219
6.610000	-768.706222
6.620000	-766.901410
6.630000	-761.118275
6.640000	-756.394532
6.650000	-756.851392
6.660000	-757.853166
6.670000	-760.255133
6.680000	-761.624285
6.690000	-761.317944
6.700000	-757.378576
6.710000	-747.699755
6.720000	-738.140107
6.730000	-734.733361
6.740000	-731.185038
6.750000	-728.770960
6.760000	-724.199896
6.770000	-726.490772
6.780000	-734.501174
6.790000	-740.171839
6.800000	-742.133664
6.810000	-745.516171
6.820000	-759.087473
6.830000	-779.136792
6.840000	-798.006906
6.850000	-812.077526
6.860000	-828.597774
6.870000	-846.302340
6.880000	-864.162637
6.890000	-877.155403
6.900000	-881.368978
6.910000	-877.993433
6.920000	-870.551873
6.930000	-865.475449
6.940000	-865.693664
6.950000	-868.910804
6.960000	-872.802236
6.970000	-879.658193
6.980000	-885.525511
6.990000	-892.720472
7.000000	-899.868803
7.010000	-908.754055
7.020000	-916.494382
7.030000	-920.750025
7.040000	-929.107248
7.050000	-940.681877
7.060000	-954.344368
7.070000	-963.890492
7.080000	-972.229657
7.090000	-979.380070
7.100000	-987.074316
7.110000	-1000.165296
7.120000	-1019.527538
7.130000	-1042.559538
7.140000	-1060.915947
7.150000	-1068.576858
7.160000	-1063.263710
7.170000	-1052.903665
7.180000	-1044.222002
7.190000	-1042.171803
7.200000	-1034.077101
7.210000	-1021.423082
7.220000	-1005.207454
7.230000	-991.965171
7.240000	-979.588673
7.250000	-963.774828
7.260000	-947.596070
7.270000	-931.515556
7.280000	-919.216191
7.290000	-905.501413
7.300000	-892.123881
7.310000	-876.074969
7.320000	-861.651366
7.330000	-840.880171
7.340000	-814.466975
7.350000	-784.619389
7.360000	-757.555757
7.370000	-733.269260
7.380000	-705.888437
7.390000	-675.193579
7.400000	-642.148873
7.410000	-611.718964
7.420000	-588.664398
7.430000	-571.815946
7.440000	-556.089284
7.450000	-530.148097
7.460000	-496.135755
7.470000	-468.764885
7.480000	-453.739815
7.490000	-445.933132
7.500000	-436.246388
7.510000	-422.699892
7.520000	-403.665089
7.530000	-374.368045
7.540000	-332.332332
7.550000	-282.965614
7.560000	-225.890308
7.570000	-172.835248
7.580000	-131.006866
7.590000	-100.254534
7.600000	-71.333829
7.610000	-35.576304
7.620000	1.065965
7.630000	36.881634
7.640000	71.906432
7.650000	109.118007
7.660000	148.510206
7.670000	186.116152
7.680000	227.915095
7.690000	268.858952
7.700000	311.115889
7.710000	350.361146
7.720000	376.078046
7.730000	388.004347
7.740000	390.834463
7.750000	407.145111
7.760000	440.655333
7.770000	486.379343
7.780000	541.935191
7.790000	604.064128
7.800000	671.675086
7.810000	744.874069
7.820000	825.877092
7.830000	910.457072
7.840000	996.877802
7.850000	1083.499971
7.860000	1170.678047
7.870000	1256.665580
7.880000	1339.273304
7.890000	1421.308883
7.900000	1500.319147
7.910000	1576.759601
7.920000	1653.839697
7.930000	1734.678252
7.940000	1816.479882
7.950000	1898.740095
7.960000	1974.573783
7.970000	2048.639214
7.980000	2118.120379
7.990000	2184.691531
8.000000	2248.136943
8.010000	2300.532114
8.020000	2343.991453
8.030000	2379.514260
8.040000	2418.687241
8.050000	2463.282540
8.060000	2510.517818
8.070000	2556.195092
8.080000	2599.172462
8.090000	2641.599855
8.100000	2686.981476
8.110000	2736.148724
8.120000	2790.276997
8.130000	2845.837668
8.140000	2903.738445
8.150000	2959.332495
8.160000	3012.701398
8.170000	3061.977848
8.180000	3105.822356
8.190000	3143.114348
8.200000	3169.759663
8.210000	3185.419632
8.220000	3189.856316
8.230000	3185.224468
8.240000	3171.774612
8.250000	3152.865255
8.260000	3129.180162
8.270000	3104.676801
8.280000	3086.423171
8.290000	3077.974742
8.300000	3074.807139
8.310000	3065.751340
8.320000	3054.729868
8.330000	3048.032133
8.340000	3048.140199
8.350000	3049.121554
8.360000	3046.052032
8.370000	3045.073744
8.380000	3043.104525
8.390000	3047.888601
8.400000	3050.277138
8.410000	3059.921844
8.420000	3080.934830
8.430000	3125.811936
8.440000	3198.737024
8.450000	3288.658705
8.460000	3383.706400
8.470000	3467.327994
8.480000	3536.215129
8.490000	3592.009822
8.500000	3637.561801
8.510000	3678.199783
8.520000	3715.733473
8.530000	3749.551077
8.540000	3781.747193
8.550000	3813.066552
8.560000	3844.262073
8.570000	3870.400773
8.580000	3888.282610
8.590000	3889.889170
8.600000	3880.172670
8.610000	3862.540351
8.620000	3845.577085
8.630000	3822.983869
8.640000	3792.826428
8.650000	3749.583508
8.660000	3694.927846
8.670000	3634.024709
8.680000	3578.879652
8.690000	3537.285546
8.700000	3494.266377
8.710000	3441.394721
8.720000	3371.820660
8.730000	3284.683087
8.740000	3179.951256
8.750000	3048.316394
8.760000	2911.264151
8.770000	2777.953763
8.780000	2638.300305
8.790000	2497.004997
8.800000	2366.057157
8.810000	2247.740172
8.820000	2141.447752
8.830000	2051.491903
8.840000	1977.942484
8.850000	1915.385212
8.860000	1849.250415
8.870000	1765.099598
8.880000	1673.775385
8.890000	1583.956884
8.900000	1500.794726
8.910000	1417.929883
8.920000	1333.972286
8.930000	1252.399090
8.940000	1171.617969
8.950000	1099.040941
8.960000	1034.723887
8.970000	980.500633
8.980000	932.292368
8.990000	892.455976
9.000000	865.009218
9.010000	845.865358
9.020000	836.216017
9.030000	831.065682
9.040000	828.906140
9.050000	827.737539
9.060000	825.401176
9.070000	827.902964
9.080000	828.330999
9.090000	827.893407
9.100000	824.720864
9.110000	824.037604
9.120000	825.896564
9.130000	825.300396
9.140000	824.222970
9.150000	825.696743
9.160000	825.325366
9.170000	818.889044
9.180000	804.562212
9.190000	789.900718
9.200000	781.923585
9.210000	785.364506
9.220000	791.706003
9.230000	794.289887
9.240000	790.287801
9.250000	784.691310
9.260000	781.988478
9.270000	780.194241
9.280000	781.151310
9.290000	778.124272
9.300000	772.786910
9.310000	764.496617
9.320000	758.887428
9.330000	757.638109
9.340000	757.754113
9.350000	760.235228
9.360000	762.721876
9.370000	766.952887
9.380000	764.436464
9.390000	755.468574
9.400000	744.268016
9.410000	737.763520
9.420000	735.516771
9.430000	733.484952
9.440000	733.884715
9.450000	731.954824
9.460000	731.709970
9.470000	725.491440
9.480000	710.646708
9.490000	684.123613
9.500000	653.708789
9.510000	625.846585
