2025-10-08 21:06:47    绿光---红外光---红光
1.728054E+09 3.14966E+08 -2.35657E+08
-1.126352E+09 2.197422E+08 1188608
7.883942E+08 5.707278E+07 799744
7.382015E+08 -1.80885E+09 195804
-9.227441E+08 -2.10305E+08 -5.964965E+08
1.342178E+09 1.407713E+08 7.374828E+08
1.574681E+09 1.409024E+08 540160
8.619271E+08 3.590448E+07 500736
-1.97971E+09 1.04362E+09 123100
-2.181021E+08 -8.77527E+07 -6.139283E+08
1.157628E+09 5.872026E+07 1.930194E+09
2.136635E+08 6.219366E+07 310016
3.135928E+08 2.147826E+07 297216
1.795164E+09 3.866563E+08 104379
-3.187656E+08 2.228879E+08 -1.145632E+09
-9.059692E+08 1.888092E+08 -1.375224E+09
1.908314E+09 1.459487E+08 960512
1.401833E+08 5.503331E+07 751872
1.962939E+09 4.533484E+08 269502
-4.36204E+08 7.864322E+07 -1.059061E+09
-1.811938E+09 4.556063E+08 -1.425859E+09
-1.480429E+09 2.338324E+08 1283328
1.18359E+08 6.630644E+07 641792
-1.174371E+08 1.02382E+09 284862
5.368736E+08 2.319976E+07 -1.112801E+09
-2.030042E+09 2.796421E+08 -5.870912E+08
-8.79406E+07 2.527724E+08 1341440
2.408455E+08 1.079878E+08 1111808
1.660951E+09 -6.6336E+07 379840
-1.493168E+09 4.574415E+07 -1.062007E+09
1.644168E+09 4.150395E+08 9.734956E+08
1.338264E+09 2.627338E+08 1616128
3.646448E+08 9.193101E+07 1055744
6.710949E+08 1.343557E+09 358851
-3.019857E+08 1900567 -9.54788E+08
-2.046819E+09 3.688366E+08 1.409245E+09
-1.379577E+09 2.438595E+08 1270528
4.450554E+08 7.58101E+07 925696
-1.526722E+09 -1.484365E+07 293061
-2.013262E+09 6291474 -9.4489E+08
-9.059677E+08 5.355602E+08 -3.187218E+08
6.333494E+07 3.562537E+08 2237952
5.113778E+08 1.123138E+08 1320960
-1.459609E+09 1.19348E+08 410053
-9.562959E+08 -4.109104E+07 -9.85785E+08
-2.080373E+09 5.208146E+08 -8.56161E+08
1.288116E+09 3.090022E+08 1872128
4.80967E+08 9.828868E+07 1323520
-1.862263E+09 5.72138E+08 492481
-1.241507E+09 -9.850057E+07 -1.010952E+09
-1.124071E+09 8.146125E+08 -8.560947E+08
-9.601004E+08 4.825416E+08 3202048
4.771661E+08 1.865665E+08 1838080
-7.046308E+08 -7.025467E+08 756934
1.073749E+09 -4.54164E+07 -9.715632E+08
-9.898526E+08 7.731282E+08 2.029438E+09
-4.567444E+08 4.536402E+08 2971392
4.715943E+08 2.157952E+08 1820160
5.368824E+08 9.247191E+08 789960
7.382049E+08 -1.311375E+08 -9.262781E+08
1.828719E+09 7.030702E+08 -1.040809E+09
5.497157E+08 3.508797E+08 2030080
4.331249E+08 7.79725E+07 1199360
8.891992E+08 -1.273406E+09 292549
-7.717476E+08 -1.890713E+08 -9.727444E+08
8.388708E+07 3.415081E+08 1.408543E+09
-1.530503E+09 2.224947E+08 1198336
4.236871E+08 5.136552E+07 727808
2.01327E+09 -1.827996E+08 182213
3.187696E+08 -1.577451E+08 -9.9378E+08
-1.912602E+09 1.91103E+08 -6.884613E+08
1.002683E+09 1.290404E+08 655872
3.498292E+08 2.888561E+07 375296
8.220853E+08 -6.70015E+08 109249
7.214217E+08 -1.718354E+08 -1.039135E+09
2.030044E+09 1.998848E+08 -1.443619E+09
5.327073E+08 1.890714E+08 1602304
2.397934E+08 8.85227E+07 659968
1.895833E+09 -5.023462E+08 417471
9.227503E+08 -1.593835E+08 -1.012002E+09
4.865429E+08 1.544421E+09 -2.029507E+09
-9.438277E+08 8.355185E+08 7085056
2.216455E+08 4.394668E+08 6325760
1.610655E+09 1.86314E+09 3731390
8.221503E+08 5.139337E+08 -9.718314E+08
1.17461E+08 1.209598E+09 -9.201068E+08
2.48407E+08 8.66255E+08 5.117952E+07
-3.933366E+08 -1.901736E+09 4.658432E+07
1.761857E+09 -9.740188E+08 1.109473E+07
9.732905E+08 1.004275E+09 -9.068217E+08
3.188258E+08 9.741937E+08 5.923638E+08
-4.87275E+08 -1.62136E+09 7.988762E+07
6.725818E+07 -9.880283E+08 5.63095E+07
-9.895633E+08 7.044885E+08 1.380501E+07
3.357881E+08 8.237233E+08 -7.322365E+08
1.174461E+09 1.210254E+09 -1.823823E+08
1.22179E+09 3.641838E+08 9.160909E+07
-4.999028E+08 -6.878772E+08 6.64384E+07
1.006981E+09 -1.277193E+09 9840851
-9.729065E+08 2.015241E+08 -7.030143E+08
1.509976E+09 1.156383E+09 -1.493389E+09
-5.894607E+08 -9.964748E+08 4.1664E+07
-5.695004E+07 -2.073302E+09 3.322445E+07
8.054915E+08 2.350316E+08 9483767
-1.173041E+08 7.320379E+08 1.710718E+07
-1.87901E+09 4.289337E+08 1.614235E+09
1.895333E+09 1.438581E+09 5.955635E+07
-2.377482E+08 -1.124343E+09 4.023245E+07
-1.274826E+09 -1.004778E+09 1.491631E+07
-1.023226E+09 1.61992E+09 -9.087773E+08
-8.220188E+08 2.290492E+08 -1.270458E+09
-2.035953E+09 1.678312E+09 8.571981E+07
8.741999E+08 -7.76193E+07 5.790643E+07
-1.610281E+09 2.017139E+09 1.352848E+07
-1.996297E+09 8.922737E+08 -1.356975E+09
-6.542856E+08 -3.427529E+08 4.896957E+08
-2.062932E+08 1.593836E+09 3.127219E+07
5.424516E+08 1.689303E+09 2.460416E+07
5.705578E+08 1.897349E+09 6097861
1.342266E+09 1.364464E+08 -7.584441E+08
1.677724E+08 4.528538E+07 -1.153873E+09
1.304336E+09 4.705485E+07 438528
5.26795E+08 1.952765E+08 2369024
-3.522995E+08 4.729043E+08 8457119
-6.709996E+08 4.658305E+08 -1.770705E+09
-3.354652E+08 -1.684922E+08 5.209853E+08
1.133445E+09 5.126228E+08 4.814848E+07
6.030643E+08 1.742638E+09 2.093414E+07
2.517643E+08 2.704364E+08 3137680
-8.220424E+08 3.742108E+08 -1.269163E+09
3.355637E+08 -1.811415E+09 -6.007068E+08
6.724882E+08 -1.552482E+09 4.278144E+07
-1.440368E+08 -1.74895E+09 3.213286E+07
-1.476199E+09 -3.197719E+08 1.27153E+07
-1.442679E+09 5.769144E+08 5.664871E+08
4.866034E+08 8.003265E+08 -6.1906E+08
-1.811039E+09 -8.722184E+08 9.738394E+07
-4.514701E+08 -4.442037E+08 6.56384E+07
7.889085E+08 8.303134E+07 1.585614E+07
1.51021E+09 4.886379E+08 2.713143E+08
-2.683823E+08 3.774229E+08 -1.879741E+09
6.39615E+08 1.526858E+09 1.025139E+08
-4.191086E+08 -7.936303E+08 7.35401E+07
5.876045E+08 -1.661986E+09 1.366226E+07
4.36497E+08 -5.191091E+08 1.154745E+09
7.885823E+08 6.636842E+08 -1.511414E+09
1.381913E+09 1.949172E+09 1.034811E+08
3.060464E+08 -8.956537E+08 7.480243E+07
2.114333E+09 -1.273968E+09 1.337841E+07
-9.392421E+08 -4.641244E+08 1.653346E+09
8.556913E+08 1.81312E+09 -5.203348E+08
1.581758E+09 -1.798701E+09 8.933094E+07
1.301548E+08 -8.341165E+07 5.805696E+07
-5.365196E+08 1.426085E+09 1.717561E+07
1.344366E+08 2.418414E+07 8.369583E+08
8.395077E+07 -8.644118E+07 7.048573E+08
-3.32471E+08 3.083471E+08 8.159667E+07
-2.525095E+08 -3.289132E+08 4.900813E+07
1.141153E+09 -8.0643E+08 1.263749E+07
-5.017406E+07 -2.182251E+07 9.317209E+08
1.543548E+09 -2.117074E+09 4.864443E+08
-6.172941E+08 -1.312751E+09 6.584218E+07
-1.412961E+08 -3.242662E+07 5.72759E+07
-2.513262E+08 -1.493959E+09 1.749356E+07
-1.190948E+09 -6.573124E+07 9.387345E+08
1.275137E+09 1.634927E+09 -2.014331E+09
-1.305122E+09 -1.020723E+09 9.604224E+07
-2.548762E+08 8.449062E+07 6.335539E+07
-1.677341E+09 1.189992E+09 1.536135E+07
-1.660699E+09 -3.867264E+08 1.134949E+09
-8.052519E+08 -9.554484E+08 5.523302E+08
1.849517E+09 -1.547043E+09 9.65568E+07
-2.863319E+08 -7.872664E+08 6.106317E+07
-4.022759E+08 -1.695878E+09 1.387271E+07
-5.366319E+08 -3.784034E+08 1.073999E+09
8.053615E+08 -9.477151E+08 -5.216435E+08
-1.036282E+09 -1.569915E+09 9.741184E+07
-2.674585E+08 -5.124763E+08 6.095693E+07
1.849307E+08 -2.131729E+09 1.45982E+07
6.734942E+07 -4.512139E+08 1.021899E+09
-8.052523E+08 -5.562686E+08 -9.74505E+08
-3.48715E+08 -1.046872E+09 9.829248E+07
-2.142426E+08 -8.180723E+08 6.322637E+07
2.017107E+08 1.240552E+09 1.361388E+07
2.351279E+08 -3.510093E+08 9.350632E+08
1.174459E+09 -6.009642E+08 1.54204E+09
1.916317E+09 -9.621338E+08 9.838797E+07
-2.884952E+08 -7.767181E+08 6.339021E+07
1.258676E+09 -2.864062E+08 1.384633E+07
-1.492924E+09 -3.366569E+08 9.745156E+08
-1.509895E+09 -4.195605E+08 -1.410407E+09
1.882872E+09 -6.556875E+08 9.916595E+07
-3.306331E+08 -7.049556E+08 6.474394E+07
-8.552505E+08 -1.427469E+09 1.407929E+07
1.795416E+09 -1.919534E+08 9.937165E+08
8.221387E+08 -2.891438E+08 -2.131393E+09
-1.723943E+09 -4.274911E+08 9.969101E+07
-3.744748E+08 -6.597344E+08 6.547328E+07
-1.341788E+09 -1.645721E+09 1.41049E+07
-2.130451E+09 -9.738498E+07 1.042278E+09
4.865942E+08 -4.757904E+08 1.17447E+09
-1.841691E+09 -6.301284E+08 9.818496E+07
-4.745454E+08 -6.052758E+08 6.354048E+07
1.309002E+09 -2.132591E+09 1.475103E+07
-8.386147E+08 1.644313E+08 8.61266E+08
-4.864804E+08 -1.143537E+09 -3.850737E+08
4.730997E+08 -1.408893E+09 9.537946E+07
-4.43151E+08 -1.929904E+08 6.1024E+07
1.610983E+09 9.378345E+08 1.637535E+07
-1.157391E+09 2.696821E+08 8.815185E+08
1.140917E+09 -2.112618E+09 7.226816E+08
5.740068E+08 2.066219E+09 9.144218E+07
-2.916955E+08 8.449018E+07 5.763482E+07
2.016797E+08 4.016533E+08 1.708857E+07
-1.593613E+09 4.014094E+08 9.460741E+08
1.593902E+09 1.191576E+09 1.22639E+09
2.050551E+09 1.369637E+09 8.765747E+07
-1.947665E+08 -7390994 5.475149E+07
2.016628E+08 -1.661614E+09 1.644985E+07
-1.039978E+09 4.310971E+08 9.728794E+08
-1.996428E+09 -1.339883E+09 -1.488819E+07
-1.690819E+09 -5.02792E+08 7.556122E+07
-1.195959E+08 -6.069802E+08 4.600013E+07
1.661224E+09 -9.567337E+08 1.321452E+07
-1.157463E+09 4.83329E+08 9.393915E+08
1.023459E+09 -1.173684E+09 -1.575126E+09
1.781993E+09 1.179648E+09 5.918797E+07
-5.858138E+07 -1.472776E+09 3.606835E+07
8.410416E+07 1.677593E+09 1.040134E+07
-6.877318E+08 5.21995E+08 9.269408E+08
2.684716E+08 -7.5078E+08 -1.105308E+09
-1.774704E+09 -7.484865E+08 4.619213E+07
-5169606 -2.054932E+09 2.99031E+07
1.679476E+08 -2.080345E+09 8352312
5.202063E+08 5.029895E+08 9.583988E+08
-1.677407E+08 2.065892E+09 6.394934E+08
-1.75794E+09 -1.715339E+09 3.960192E+07
-2548410 1.830304E+09 2.545741E+07
-1.660799E+09 -1.342159E+09 6783032
1.375827E+09 4.844427E+08 9.486337E+08
-1.560258E+09 -5.104596E+08 -7.699072E+08
-1.489473E+09 1.261306E+09 3.124915E+07
1.79638E+07 1.513765E+09 2.164019E+07
1.510071E+09 1.073812E+09 5883194
6.879502E+08 4.413199E+08 9.713092E+08
2.181267E+08 -6.180042E+08 -1.860553E+09
-3.988846E+08 1.287062E+09 3.139584E+07
7805512 1.51737E+09 2.19991E+07
1.343414E+08 1.224764E+09 5983289
-1.174318E+09 4.2972E+08 9.665906E+08
-1.375707E+09 1.637748E+08 -1.22301E+09
-1.623621E+09 1.943143E+09 3.546266E+07
1.573526E+07 1.788754E+09 2.504704E+07
-3.521785E+08 7.885875E+08 7433529
8.725177E+08 4.40468E+08 9.601027E+08
-1.442809E+09 2.019427E+09 1.528476E+09
-1.539742E+09 -9.193389E+08 4.463667E+07
2.320668E+07 -1.924712E+09 3.160909E+07
-1.576874E+09 1.963013E+09 9909305
3.356754E+08 4.774305E+08 9.585953E+08
1.459658E+09 6.491346E+08 -1.457617E+09
-2.093476E+09 5.804525E+08 5.409946E+07
3.23172E+07 -1.626654E+09 3.498394E+07
1.174612E+09 -7.379935E+08 1.026105E+07
-4.528497E+08 5.352988E+08 9.371654E+08
1.660985E+09 5.951985E+08 -8.032699E+08
5.739891E+08 3.770288E+08 5.315379E+07
8331168 -1.618791E+09 3.512038E+07
-1.341969E+09 -5.368379E+08 1.078892E+07
-1.895684E+09 5.153104E+08 9.220262E+08
-6.710404E+08 -1.102577E+09 1.176395E+09
1.698107E+09 2.007302E+09 6.366259E+07
-2.240555E+07 -9.802736E+08 4.22761E+07
6.042331E+08 1.073621E+09 1.365484E+07
1.124248E+09 4.917176E+08 9.213702E+08
2.181581E+08 5.252717E+08 -9.208781E+08
-1.959304E+09 -1.25449E+09 6.931021E+07
-2.260254E+07 -7.034492E+08 4.590899E+07
1.705123E+07 1.442708E+09 1.427487E+07
-1.761423E+09 5.057424E+08 9.066899E+08
