Time(s)	IR_denoised_wiener
7.210000	1165.207591
7.220000	1333.185828
7.230000	1357.299736
7.240000	1202.914461
7.250000	977.160861
7.260000	736.216348
7.270000	528.714718
7.280000	307.635876
7.290000	101.857637
7.300000	-63.574281
7.310000	-133.535757
7.320000	-104.544970
7.330000	26.116961
7.340000	292.619165
7.350000	641.243635
7.360000	1031.869556
7.370000	1382.972400
7.380000	1678.014475
7.390000	1722.261324
7.400000	1514.407130
7.410000	1302.953036
7.420000	1509.659187
7.430000	2125.511979
7.440000	2892.277301
7.450000	3245.614232
7.460000	2470.198264
7.470000	1406.707836
7.480000	513.119230
7.490000	419.324846
7.500000	355.914892
7.510000	192.749065
7.520000	57.804318
7.530000	-373.351049
7.540000	-654.471208
7.550000	-652.258961
7.560000	-66.904238
7.570000	522.136733
7.580000	892.696049
7.590000	759.745195
7.600000	194.660737
7.610000	-398.680849
7.620000	-738.658019
7.630000	-785.050838
7.640000	-829.502432
7.650000	-890.618327
7.660000	-1036.095676
7.670000	-1443.768886
7.680000	-1712.713115
7.690000	-1674.839306
7.700000	-1105.789586
7.710000	-514.203078
7.720000	-627.747623
7.730000	-1003.966193
7.740000	-1461.034539
7.750000	-1411.895853
7.760000	-1361.934652
7.770000	-1386.590529
7.780000	-1367.915996
7.790000	-1626.769286
7.800000	-1896.562552
7.810000	-2084.704412
7.820000	-1723.791255
7.830000	-1236.027624
7.840000	-1164.964387
7.850000	-1325.627451
7.860000	-1525.393824
7.870000	-1385.660188
7.880000	-1243.064506
7.890000	-1139.493205
7.900000	-1007.043194
7.910000	-904.951344
7.920000	-835.808589
7.930000	-856.500590
7.940000	-872.432934
7.950000	-873.890981
7.960000	-823.923496
7.970000	-755.079621
7.980000	-654.897460
7.990000	-569.703081
8.000000	-499.015875
8.010000	-478.699023
8.020000	-415.050738
8.030000	-287.166862
8.040000	-40.932647
8.050000	126.069427
8.060000	68.725347
8.070000	-215.573392
8.080000	-561.425353
8.090000	-789.447592
8.100000	-871.594464
8.110000	-826.385404
8.120000	-751.583234
8.130000	-654.676906
8.140000	-555.206355
8.150000	-472.234630
8.160000	-412.730065
8.170000	-373.364153
8.180000	-314.420182
8.190000	-215.479296
8.200000	-8.244345
8.210000	337.034545
8.220000	758.414914
8.230000	1127.100432
8.240000	1239.605100
8.250000	1128.885525
8.260000	888.364884
8.270000	683.940248
8.280000	510.392305
8.290000	373.763896
8.300000	308.569619
8.310000	310.887366
8.320000	371.805650
8.330000	456.011103
8.340000	548.503946
8.350000	618.164058
8.360000	672.047610
8.370000	734.438526
8.380000	798.580561
8.390000	862.467590
8.400000	918.172468
8.410000	915.121740
8.420000	923.171020
8.430000	981.434320
8.440000	1209.467022
8.450000	1655.293924
8.460000	2248.180634
8.470000	2929.263550
8.480000	3611.561386
8.490000	4251.095921
8.500000	4793.658924
8.510000	5106.123316
8.520000	5191.876725
8.530000	5043.533273
8.540000	4711.666010
8.550000	4290.809715
8.560000	3840.438150
8.570000	3331.589130
8.580000	2679.135256
8.590000	1912.094618
8.600000	1155.174390
8.610000	415.021686
8.620000	-290.677029
8.630000	-863.082615
8.640000	-1184.397361
8.650000	-1279.165577
8.660000	-1274.320005
8.670000	-1222.966908
8.680000	-1153.763341
8.690000	-1083.991538
8.700000	-1046.504006
8.710000	-1030.818392
8.720000	-1029.841902
8.730000	-999.799085
8.740000	-948.576277
8.750000	-909.103136
8.760000	-904.538374
8.770000	-907.522973
8.780000	-884.404360
8.790000	-863.367125
8.800000	-846.118725
8.810000	-814.076603
8.820000	-748.085856
8.830000	-681.517964
8.840000	-624.576911
8.850000	-555.124651
8.860000	-477.728733
8.870000	-401.999200
8.880000	-358.525446
8.890000	-355.399147
8.900000	-399.907054
8.910000	-470.640634
8.920000	-539.523950
8.930000	-585.153959
8.940000	-608.455589
8.950000	-603.234384
8.960000	-593.055519
8.970000	-594.883129
8.980000	-606.188253
8.990000	-610.078658
9.000000	-577.874730
9.010000	-546.707607
9.020000	-529.079440
9.030000	-520.208168
9.040000	-496.150477
9.050000	-471.734040
9.060000	-477.182488
9.070000	-471.984181
9.080000	-423.822079
9.090000	-364.996728
9.100000	-342.754167
9.110000	-347.103367
9.120000	-311.114346
9.130000	-241.997962
9.140000	-202.878931
9.150000	-213.691272
9.160000	-213.338139
9.170000	-171.051569
9.180000	-128.580042
9.190000	-118.637077
9.200000	-107.556154
9.210000	-65.148497
9.220000	-16.600552
9.230000	25.458547
9.240000	56.127082
9.250000	90.204009
9.260000	126.562117
9.270000	153.003709
9.280000	132.680927
9.290000	56.965896
9.300000	-48.353929
9.310000	-147.626181
9.320000	-238.728738
9.330000	-320.468505
9.340000	-373.300674
9.350000	-401.623954
9.360000	-395.079269
9.370000	-376.785041
9.380000	-361.080600
9.390000	-358.181474
9.400000	-361.950178
9.410000	-352.118743
9.420000	-308.399163
9.430000	-231.693491
9.440000	-121.757425
9.450000	23.825492
9.460000	186.915809
9.470000	363.137089
9.480000	524.278585
9.490000	700.029571
9.500000	894.660257
9.510000	1101.313723
9.520000	1299.426694
9.530000	1456.654767
9.540000	1581.728698
9.550000	1684.421583
9.560000	1761.083561
9.570000	1810.284363
9.580000	1834.539258
9.590000	1859.300256
9.600000	1896.715304
9.610000	1945.034966
9.620000	1996.966532
9.630000	2002.409246
9.640000	1956.766613
9.650000	1881.946912
9.660000	1809.684306
9.670000	1755.865032
9.680000	1717.641206
9.690000	1693.210018
9.700000	1676.343270
9.710000	1674.015232
9.720000	1697.815279
9.730000	1748.213800
9.740000	1797.968345
9.750000	1823.512909
9.760000	1799.540334
9.770000	1732.990874
9.780000	1642.902406
9.790000	1559.924147
9.800000	1512.682219
9.810000	1498.528024
9.820000	1494.161678
9.830000	1486.248823
9.840000	1482.120623
9.850000	1482.373687
9.860000	1487.167420
9.870000	1488.565183
9.880000	1496.685815
9.890000	1502.124860
9.900000	1503.313990
9.910000	1507.797601
9.920000	1507.988410
9.930000	1522.964479
9.940000	1559.382695
9.950000	1587.451636
9.960000	1609.618979
9.970000	1605.295361
9.980000	1575.333707
9.990000	1505.182696
10.000000	1428.934316
10.010000	1416.253026
10.020000	1464.086836
10.030000	1534.645909
10.040000	1573.277323
10.050000	1565.566571
10.060000	1524.626981
10.070000	1483.625502
10.080000	1450.991502
10.090000	1447.467332
10.100000	1469.036699
10.110000	1519.077736
10.120000	1545.677882
10.130000	1572.977775
10.140000	1705.286228
10.150000	2065.675877
10.160000	2795.357124
10.170000	3802.813708
10.180000	4870.159380
10.190000	5704.490103
10.200000	6178.493859
10.210000	6288.917422
10.220000	6003.157322
10.230000	5319.505232
10.240000	4377.617356
10.250000	3432.818336
10.260000	2709.064769
10.270000	2252.716430
10.280000	2008.972996
10.290000	1879.900577
10.300000	1803.717558
10.310000	1780.657934
10.320000	1766.074221
10.330000	1735.204425
10.340000	1655.810671
10.350000	1521.220580
10.360000	1349.012288
10.370000	1158.973804
10.380000	991.333474
10.390000	866.067252
10.400000	740.544301
10.410000	623.027818
10.420000	498.417359
10.430000	380.794000
10.440000	282.008819
10.450000	202.251734
10.460000	157.365907
10.470000	129.338168
10.480000	116.488593
10.490000	114.136146
10.500000	127.022663
10.510000	149.623812
10.520000	163.237470
10.530000	164.202098
10.540000	164.877972
10.550000	176.491338
10.560000	205.886215
10.570000	249.129797
10.580000	270.518392
10.590000	271.915004
10.600000	262.880984
10.610000	276.473051
10.620000	323.890889
10.630000	408.716553
10.640000	516.891083
10.650000	623.635048
10.660000	728.327762
10.670000	872.705702
