Time(s)	RED_denoised_median
12.810000	1069.463320
12.820000	1152.587899
12.830000	1241.615596
12.840000	1325.728751
12.850000	1398.825340
12.860000	1445.890129
12.870000	1484.169183
12.880000	1512.045667
12.890000	1525.553006
12.900000	1538.646355
12.910000	1542.307374
12.920000	1547.896199
12.930000	1547.896199
12.940000	1539.923171
12.950000	1539.923171
12.960000	1510.275523
12.970000	1471.480195
12.980000	1415.684530
12.990000	1373.192598
13.000000	1325.009074
13.010000	1257.972318
13.020000	1229.579327
13.030000	1216.930493
13.040000	1216.930493
13.050000	1213.597334
13.060000	1213.597334
13.070000	1213.597334
13.080000	1203.350882
13.090000	1202.165461
13.100000	1187.948344
13.110000	1154.234305
13.120000	1139.894129
13.130000	1090.920813
13.140000	1043.141831
13.150000	1014.613938
13.160000	994.622155
13.170000	994.622155
13.180000	994.622155
13.190000	1017.214392
13.200000	1039.008126
13.210000	1067.076451
13.220000	1084.868706
13.230000	1084.868706
13.240000	1084.868706
13.250000	1069.057411
13.260000	1057.318941
13.270000	1047.173607
13.280000	1038.834618
13.290000	1028.336528
13.300000	1003.385773
13.310000	994.676010
13.320000	987.871882
13.330000	983.588264
13.340000	983.588264
13.350000	983.588264
13.360000	985.044314
13.370000	992.589211
13.380000	998.997260
13.390000	998.997260
13.400000	998.997260
13.410000	1000.050664
13.420000	1006.436502
13.430000	1011.650952
13.440000	1012.745207
13.450000	1012.745207
13.460000	1006.436502
13.470000	1005.661090
13.480000	986.743247
13.490000	986.743247
13.500000	986.743247
13.510000	1030.984859
13.520000	1098.722251
13.530000	1159.037587
13.540000	1205.829468
13.550000	1254.208621
13.560000	1304.957362
13.570000	1322.513021
13.580000	1323.342117
13.590000	1326.287116
13.600000	1339.728918
13.610000	1372.049465
13.620000	1372.049465
13.630000	1372.049465
13.640000	1336.532462
13.650000	1298.442173
13.660000	1298.442173
13.670000	1298.442173
13.680000	1300.442159
13.690000	1301.587909
13.700000	1308.024965
13.710000	1344.262398
13.720000	1374.500815
13.730000	1380.117175
13.740000	1380.726080
13.750000	1380.726080
13.760000	1380.117175
13.770000	1374.847748
13.780000	1374.847748
13.790000	1374.847748
13.800000	1383.049086
13.810000	1386.960046
13.820000	1389.771214
13.830000	1404.154911
13.840000	1412.193979
13.850000	1415.765033
13.860000	1415.765033
13.870000	1412.193979
13.880000	1409.203159
13.890000	1409.203159
13.900000	1409.203159
13.910000	1466.344361
13.920000	1531.194344
13.930000	1585.736026
13.940000	1644.327762
13.950000	1706.138938
13.960000	1756.475713
13.970000	1812.682088
13.980000	1902.704650
13.990000	1974.055797
14.000000	2038.160207
14.010000	2103.472016
14.020000	2129.531663
14.030000	2152.147518
14.040000	2208.957503
14.050000	2259.657846
14.060000	2320.587338
14.070000	2379.136597
14.080000	2427.277184
14.090000	2513.818367
14.100000	2563.673117
14.110000	2637.919956
14.120000	2719.900805
14.130000	2815.127121
14.140000	2917.139705
14.150000	3003.333416
14.160000	3114.595838
14.170000	3181.278311
14.180000	3216.158902
14.190000	3216.158902
14.200000	3216.158902
14.210000	3195.175392
14.220000	3129.864914
14.230000	3068.432571
14.240000	2963.345081
14.250000	2683.496512
14.260000	2319.469609
14.270000	1687.842514
14.280000	924.504927
14.290000	277.529538
14.300000	-268.150466
14.310000	-653.548913
14.320000	-833.814440
14.330000	-863.367580
14.340000	-863.367580
14.350000	-863.367580
14.360000	-819.817170
14.370000	-797.588212
14.380000	-729.113653
14.390000	-589.903046
14.400000	-483.739193
14.410000	-375.814829
14.420000	-301.536022
14.430000	-229.522465
14.440000	-133.326531
14.450000	-53.394803
14.460000	40.094148
14.470000	133.631202
14.480000	195.481283
14.490000	263.865022
14.500000	263.865022
14.510000	263.865022
14.520000	217.023137
14.530000	157.439394
14.540000	127.405727
14.550000	113.612628
14.560000	93.773437
14.570000	85.322853
14.580000	84.086344
14.590000	77.883456
14.600000	58.100234
14.610000	8.849970
14.620000	-38.517995
14.630000	-54.890282
14.640000	-85.251497
14.650000	-85.251497
14.660000	-85.251497
14.670000	-3.314233
14.680000	116.513587
14.690000	212.975162
14.700000	283.867963
14.710000	335.284371
14.720000	335.284371
14.730000	335.284371
14.740000	331.059093
14.750000	324.338898
14.760000	312.457761
14.770000	309.590261
14.780000	288.734366
14.790000	251.911505
14.800000	197.991614
14.810000	126.222217
14.820000	34.231977
14.830000	-50.398116
14.840000	-129.622967
14.850000	-181.969158
14.860000	-211.564154
14.870000	-220.551551
14.880000	-225.562804
14.890000	-245.157780
14.900000	-256.467072
14.910000	-257.342021
14.920000	-264.861848
14.930000	-290.779828
14.940000	-379.121936
14.950000	-468.535370
14.960000	-590.159817
14.970000	-708.132321
14.980000	-783.214717
14.990000	-848.956328
15.000000	-920.246350
15.010000	-961.670997
15.020000	-975.410896
15.030000	-984.510697
15.040000	-984.510697
15.050000	-989.434978
15.060000	-989.434978
15.070000	-1005.597307
15.080000	-1036.377048
15.090000	-1068.740082
15.100000	-1087.331918
15.110000	-1111.013731
15.120000	-1122.315306
15.130000	-1124.591891
15.140000	-1128.295035
15.150000	-1127.899862
15.160000	-1127.899862
15.170000	-1131.138838
15.180000	-1131.380826
15.190000	-1132.931221
15.200000	-1134.585238
15.210000	-1142.386570
15.220000	-1169.342581
15.230000	-1222.677379
15.240000	-1275.702657
15.250000	-1352.153762
15.260000	-1428.981992
15.270000	-1511.757169
15.280000	-1670.487389
15.290000	-1848.061159
15.300000	-1962.976161
15.310000	-2108.897251
15.320000	-2276.232940
15.330000	-2419.687492
15.340000	-2523.623983
15.350000	-2592.586543
15.360000	-2664.159719
15.370000	-2730.415079
15.380000	-2748.654977
15.390000	-2763.539083
15.400000	-2804.163521
15.410000	-2821.505036
15.420000	-2851.877729
15.430000	-2851.877729
15.440000	-2851.877729
15.450000	-2831.325352
15.460000	-2804.799213
15.470000	-2789.745699
15.480000	-2789.408162
15.490000	-2768.435416
15.500000	-2751.927529
15.510000	-2745.155918
15.520000	-2744.462010
15.530000	-2743.523128
15.540000	-2733.457490
15.550000	-2704.634047
15.560000	-2675.900793
15.570000	-2645.750868
15.580000	-2609.397080
15.590000	-2565.940529
15.600000	-2518.968000
15.610000	-2479.212265
15.620000	-2452.588253
15.630000	-2425.677007
15.640000	-2423.487556
15.650000	-2423.487556
15.660000	-2422.397872
15.670000	-2418.053223
15.680000	-2418.053223
15.690000	-2419.874209
15.700000	-2419.874209
15.710000	-2505.641769
15.720000	-2505.641769
15.730000	-2505.641769
15.740000	-2408.822380
15.750000	-2279.673946
15.760000	-2207.791905
15.770000	-2125.336235
15.780000	-2031.006582
15.790000	-1980.216552
15.800000	-1937.032475
15.810000	-1886.215652
15.820000	-1829.165833
15.830000	-1784.323133
15.840000	-1738.273078
15.850000	-1700.554825
15.860000	-1677.432272
15.870000	-1637.744437
15.880000	-1583.743703
15.890000	-1535.041939
15.900000	-1471.004541
15.910000	-1418.529665
15.920000	-1374.241617
15.930000	-1340.091114
15.940000	-1305.793640
15.950000	-1305.793640
15.960000	-1305.793640
15.970000	-1310.399851
15.980000	-1360.449003
15.990000	-1382.684370
16.000000	-1382.684370
16.010000	-1382.684370
16.020000	-1358.267700
16.030000	-1349.653932
16.040000	-1305.936765
16.050000	-1258.547516
16.060000	-1206.571499
16.070000	-1150.499059
16.080000	-1087.250108
16.090000	-1019.519719
16.100000	-987.083382
16.110000	-928.314250
16.120000	-859.181714
16.130000	-804.183686
16.140000	-759.252611
16.150000	-706.064524
16.160000	-636.401354
16.170000	-566.060938
16.180000	-499.568272
16.190000	-435.088540
16.200000	-376.799875
16.210000	-333.175620
16.220000	-289.013640
16.230000	-260.395318
16.240000	-233.190627
16.250000	-206.697599
16.260000	-192.446412
16.270000	-172.964923
16.280000	-164.356353
16.290000	-164.356353
16.300000	-164.356353
16.310000	-171.982764
16.320000	-176.347030
16.330000	-192.182244
16.340000	-196.942859
16.350000	-196.942859
16.360000	-195.543316
16.370000	-192.182244
16.380000	-156.524800
16.390000	-137.186770
16.400000	-124.952907
16.410000	-100.850223
16.420000	-81.515870
16.430000	-72.519811
16.440000	-51.036857
16.450000	-44.362553
16.460000	-28.451806
16.470000	-22.358121
16.480000	-14.817418
16.490000	-3.411396
16.500000	6.763440
16.510000	33.566009
16.520000	55.203544
16.530000	66.602045
16.540000	68.563392
16.550000	68.602799
16.560000	83.496183
16.570000	84.946328
16.580000	84.946328
16.590000	83.496183
16.600000	44.708548
16.610000	28.500682
16.620000	17.554181
16.630000	4.796968
16.640000	4.796968
16.650000	4.796968
16.660000	8.354193
16.670000	8.354193
16.680000	8.354193
16.690000	-22.510149
16.700000	-26.541947
16.710000	-35.033720
16.720000	-45.184826
16.730000	-57.370208
16.740000	-57.370208
16.750000	-57.370208
16.760000	-54.840749
16.770000	-40.982195
16.780000	-9.099559
16.790000	-0.022133
16.800000	11.806617
16.810000	29.860447
16.820000	43.658154
16.830000	43.658154
16.840000	46.532576
16.850000	46.738276
16.860000	56.379043
16.870000	56.379043
16.880000	56.379043
16.890000	31.157538
16.900000	23.128714
16.910000	0.961238
16.920000	-12.278410
16.930000	-12.278410
16.940000	-12.278410
16.950000	-5.388435
16.960000	7.439910
16.970000	23.553451
16.980000	46.389585
16.990000	47.081683
17.000000	56.900631
17.010000	56.949420
17.020000	60.667463
17.030000	60.667463
17.040000	60.667463
17.050000	65.369152
17.060000	66.222085
17.070000	72.330848
17.080000	85.137227
17.090000	110.950934
17.100000	115.940252
17.110000	123.727468
17.120000	136.684067
17.130000	144.468752
17.140000	155.479529
17.150000	171.191709
17.160000	173.221639
17.170000	188.039561
17.180000	192.830591
17.190000	198.984068
17.200000	198.984068
17.210000	198.984068
17.220000	197.031420
17.230000	170.811238
17.240000	148.707605
17.250000	107.620579
17.260000	93.579870
17.270000	78.232328
17.280000	74.616854
17.290000	74.572901
17.300000	74.572901
17.310000	74.616854
17.320000	74.759780
17.330000	94.730279
17.340000	101.797475
17.350000	104.539415
17.360000	109.614233
17.370000	111.304563
17.380000	111.304563
17.390000	111.304563
17.400000	115.288497
17.410000	119.108874
17.420000	120.079161
17.430000	138.100041
17.440000	140.750075
17.450000	148.251321
17.460000	166.397367
17.470000	172.340427
17.480000	184.326996
17.490000	186.179588
17.500000	205.149906
17.510000	220.148319
17.520000	220.192314
17.530000	236.098724
17.540000	251.123933
17.550000	251.123933
17.560000	251.123933
17.570000	244.214645
17.580000	217.003285
17.590000	181.225527
17.600000	157.104879
17.610000	136.180745
17.620000	121.261006
17.630000	121.261006
17.640000	116.568848
17.650000	116.568848
17.660000	126.126355
17.670000	126.388102
17.680000	143.528794
17.690000	144.645640
17.700000	170.692601
17.710000	178.700390
17.720000	192.066858
17.730000	199.689002
17.740000	200.954213
17.750000	201.500501
17.760000	201.718905
17.770000	218.831460
17.780000	229.313382
17.790000	235.054137
17.800000	235.115142
17.810000	238.670607
17.820000	241.712567
17.830000	246.285230
17.840000	249.446951
17.850000	256.817538
17.860000	258.084857
17.870000	263.604606
17.880000	266.140270
17.890000	273.218008
17.900000	292.496016
17.910000	302.788750
17.920000	322.998855
17.930000	322.998855
17.940000	322.998855
17.950000	317.914243
17.960000	285.117923
17.970000	250.568147
17.980000	221.312001
17.990000	221.312001
18.000000	221.312001
18.010000	237.056373
18.020000	245.944935
18.030000	253.895818
18.040000	260.620297
18.050000	269.647803
18.060000	273.638536
18.070000	278.664739
18.080000	285.194770
18.090000	290.001458
18.100000	299.864263
18.110000	301.567884
18.120000	304.607408
18.130000	326.748529
18.140000	327.556401
18.150000	339.875696
18.160000	368.474976
18.170000	383.113982
18.180000	383.614687
18.190000	384.958854
18.200000	386.277611
18.210000	386.277611
18.220000	392.776428
18.230000	400.478738
18.240000	402.977492
18.250000	404.759842
18.260000	404.759842
18.270000	404.759842
18.280000	384.636572
18.290000	361.393664
18.300000	321.839418
18.310000	270.982239
18.320000	237.158867
18.330000	217.538083
18.340000	204.518430
18.350000	186.135501
18.360000	185.026928
18.370000	185.026928
18.380000	185.026928
18.390000	182.777142
18.400000	182.777142
18.410000	190.205536
18.420000	192.307542
18.430000	192.307542
18.440000	195.169936
18.450000	198.998651
18.460000	220.124816
18.470000	251.683606
18.480000	281.121954
18.490000	311.469566
18.500000	319.104418
18.510000	335.465603
18.520000	354.041816
18.530000	364.510657
18.540000	380.103705
18.550000	388.189105
18.560000	394.562290
18.570000	409.863001
18.580000	428.114858
18.590000	433.284951
18.600000	440.695008
18.610000	441.172172
18.620000	464.885110
18.630000	467.362597
18.640000	467.362597
18.650000	464.885110
18.660000	446.100070
18.670000	429.448167
18.680000	419.072526
18.690000	414.555975
18.700000	414.555975
18.710000	414.555975
18.720000	422.808974
18.730000	439.605358
18.740000	458.571579
18.750000	478.233309
18.760000	485.367984
18.770000	504.049253
18.780000	504.071075
18.790000	505.032721
18.800000	526.842079
18.810000	527.950792
18.820000	531.870124
18.830000	544.870056
18.840000	561.935185
18.850000	591.895588
18.860000	612.984676
18.870000	634.073956
18.880000	667.111522
18.890000	679.198268
18.900000	710.508398
18.910000	752.257646
18.920000	778.929053
18.930000	811.514699
18.940000	840.335593
18.950000	879.908520
18.960000	894.675094
18.970000	911.544587
18.980000	934.021157
18.990000	952.214878
19.000000	982.510558
19.010000	994.828879
19.020000	999.181547
19.030000	1005.864088
19.040000	1006.517072
19.050000	1022.376371
19.060000	1028.473800
19.070000	1047.447520
19.080000	1110.176593
19.090000	1200.461708
19.100000	1301.951410
19.110000	1474.758444
19.120000	1656.462298
19.130000	1750.032815
19.140000	1859.598441
19.150000	1989.104841
19.160000	2071.612753
19.170000	2104.957525
19.180000	2104.957525
19.190000	2104.957525
19.200000	2020.117522
19.210000	1953.852994
19.220000	1617.135821
19.230000	1076.798686
19.240000	682.002324
19.250000	526.114528
19.260000	508.408365
19.270000	508.408365
19.280000	508.408365
19.290000	552.918388
19.300000	583.837155
19.310000	613.744114
19.320000	739.710643
19.330000	962.377008
19.340000	1164.331814
19.350000	1331.365167
19.360000	1463.062577
19.370000	1598.533463
19.380000	1748.787615
19.390000	1914.745364
19.400000	2047.446824
19.410000	2070.564636
19.420000	2075.967950
19.430000	2081.205476
19.440000	2092.930334
19.450000	2092.930334
19.460000	2112.628683
19.470000	2113.358862
19.480000	2128.308359
19.490000	2189.824200
19.500000	2267.834281
19.510000	2350.039755
19.520000	2415.404638
19.530000	2455.357664
19.540000	2468.719638
19.550000	2468.719638
19.560000	2468.719638
19.570000	2402.274635
19.580000	2327.553620
19.590000	2261.801092
19.600000	2191.368247
19.610000	2133.477399
19.620000	2089.203134
19.630000	2026.125860
19.640000	1933.160290
19.650000	1820.897040
19.660000	1700.180827
19.670000	1553.652925
19.680000	1393.343727
19.690000	1232.473187
19.700000	1098.606591
19.710000	1005.315024
19.720000	951.889685
19.730000	904.123736
19.740000	837.257030
19.750000	794.175970
19.760000	744.480227
19.770000	702.407353
19.780000	673.736143
19.790000	628.596173
19.800000	565.123725
19.810000	518.942087
19.820000	476.429572
19.830000	424.341942
19.840000	375.860282
19.850000	337.775906
19.860000	280.241393
19.870000	222.394817
19.880000	173.645559
19.890000	118.995834
19.900000	92.232223
19.910000	52.439551
19.920000	8.001528
19.930000	-32.068401
19.940000	-73.222934
19.950000	-109.499671
19.960000	-144.428775
19.970000	-197.931904
19.980000	-261.513143
19.990000	-314.287322
20.000000	-375.666034
20.010000	-423.487031
20.020000	-474.885966
20.030000	-520.573895
20.040000	-569.115291
20.050000	-614.581933
20.060000	-664.342735
20.070000	-709.507526
20.080000	-758.580776
20.090000	-831.427751
20.100000	-936.752193
20.110000	-1056.238393
20.120000	-1167.878691
20.130000	-1258.037838
20.140000	-1341.048390
20.150000	-1422.781001
20.160000	-1473.214279
20.170000	-1473.214279
20.180000	-1473.214279
20.190000	-1443.262633
20.200000	-1407.170259
20.210000	-1349.975605
20.220000	-1261.109028
20.230000	-1218.903986
20.240000	-1182.692674
20.250000	-1121.832111
20.260000	-1106.976698
20.270000	-1098.678305
20.280000	-1084.465400
20.290000	-1071.552649
20.300000	-1027.663205
20.310000	-988.340927
20.320000	-959.305037
20.330000	-915.019201
20.340000	-871.035989
20.350000	-836.656991
20.360000	-833.778631
20.370000	-816.084935
20.380000	-796.662333
20.390000	-791.499153
20.400000	-759.367582
20.410000	-708.027001
20.420000	-681.150936
20.430000	-651.339480
20.440000	-647.067969
20.450000	-647.067969
20.460000	-647.067969
20.470000	-648.679179
20.480000	-648.679179
20.490000	-651.029481
20.500000	-651.029481
20.510000	-663.815617
20.520000	-684.795019
20.530000	-698.934061
20.540000	-742.749904
20.550000	-766.800453
20.560000	-780.851773
20.570000	-790.483038
20.580000	-790.483038
20.590000	-790.483038
20.600000	-599.502944
20.610000	-564.653597
20.620000	-561.845714
20.630000	-517.950618
20.640000	-481.874049
20.650000	-481.600690
20.660000	-481.600690
20.670000	-481.874049
20.680000	-511.426299
20.690000	-524.685793
20.700000	-524.685793
20.710000	-524.685793
20.720000	-519.873842
20.730000	-488.619156
20.740000	-459.738339
20.750000	-432.452563
20.760000	-393.558689
20.770000	-389.439851
20.780000	-358.071755
20.790000	-349.726276
20.800000	-343.379948
20.810000	-320.009375
20.820000	-288.756916
20.830000	-269.313094
20.840000	-236.001157
20.850000	-229.791970
20.860000	-208.007983
20.870000	-191.437717
20.880000	-191.437717
20.890000	-191.437717
20.900000	-548.612950
20.910000	-752.494939
20.920000	-912.381174
20.930000	-1089.450208
20.940000	-1210.775153
20.950000	-1312.699887
20.960000	-1328.911327
20.970000	-1328.911327
20.980000	-1328.911327
20.990000	-1290.873412
21.000000	-1239.699641
21.010000	-1182.618408
21.020000	-1110.438366
21.030000	-1065.500592
21.040000	-1004.938847
21.050000	-946.545291
21.060000	-890.386677
21.070000	-841.600064
21.080000	-792.796360
21.090000	-722.612817
21.100000	-658.336120
21.110000	-592.526744
21.120000	-536.925200
21.130000	-494.413064
21.140000	-426.397172
21.150000	-358.472564
21.160000	-283.776955
21.170000	-238.647745
21.180000	-170.910732
21.190000	-138.121473
21.200000	-117.821979
21.210000	-82.578833
21.220000	-69.908979
21.230000	-53.193401
21.240000	-46.840014
21.250000	-40.857230
21.260000	-25.651027
21.270000	-5.823862
21.280000	11.870250
21.290000	47.284788
21.300000	67.248032
21.310000	75.496891
21.320000	107.715577
21.330000	133.529514
21.340000	152.266595
21.350000	161.581318
21.360000	169.574380
21.370000	169.574380
21.380000	164.247563
21.390000	161.581318
21.400000	160.485189
21.410000	160.485189
21.420000	160.485189
21.430000	165.369301
21.440000	171.551687
21.450000	176.364050
21.460000	176.364050
21.470000	181.955485
21.480000	183.163542
21.490000	183.163542
21.500000	196.773591
21.510000	198.611271
21.520000	203.714140
21.530000	205.330488
21.540000	205.550907
21.550000	205.550907
21.560000	205.330488
21.570000	172.654139
21.580000	171.202324
21.590000	171.202324
21.600000	171.202324
21.610000	189.381689
21.620000	225.020453
21.630000	250.095250
21.640000	275.946227
21.650000	278.297172
21.660000	278.297172
21.670000	278.297172
21.680000	251.967002
21.690000	251.967002
21.700000	251.967002
21.710000	256.777502
21.720000	262.638672
21.730000	267.533579
21.740000	271.480535
21.750000	273.284698
21.760000	274.327733
21.770000	282.050600
21.780000	305.176476
21.790000	326.743862
21.800000	353.086985
21.810000	381.409704
21.820000	407.992489
21.830000	421.050798
21.840000	452.013957
21.850000	480.546859
21.860000	493.050932
21.870000	513.141998
21.880000	532.989471
21.890000	532.989471
21.900000	532.989471
21.910000	527.350398
21.920000	526.639371
21.930000	526.639371
21.940000	526.639371
21.950000	524.711523
21.960000	524.711523
21.970000	528.165148
21.980000	528.165148
21.990000	534.474542
22.000000	541.678443
22.010000	560.497741
22.020000	574.110491
22.030000	580.555967
22.040000	596.587956
22.050000	602.384744
22.060000	602.507893
22.070000	604.791710
22.080000	609.142878
22.090000	616.192155
22.100000	625.403072
22.110000	646.060287
22.120000	651.897168
22.130000	651.897168
22.140000	651.897168
22.150000	636.996053
22.160000	625.895034
22.170000	597.677051
22.180000	573.655991
22.190000	538.247352
22.200000	517.521749
22.210000	517.355938
22.220000	512.739643
22.230000	512.739643
22.240000	517.355938
22.250000	527.631177
22.260000	554.085962
22.270000	568.054672
22.280000	584.982865
22.290000	591.873039
22.300000	595.397665
22.310000	611.851250
22.320000	612.529876
22.330000	613.462862
22.340000	618.129017
22.350000	629.058014
22.360000	636.680765
22.370000	642.669563
22.380000	663.257706
22.390000	687.190492
22.400000	697.804342
22.410000	706.773471
22.420000	709.843575
22.430000	711.314491
22.440000	711.314491
22.450000	709.843575
22.460000	689.273248
22.470000	680.492657
22.480000	671.530310
22.490000	657.180134
22.500000	590.654202
22.510000	385.739991
22.520000	11.911324
22.530000	-415.319144
22.540000	-744.754025
22.550000	-992.859646
22.560000	-1128.309354
22.570000	-1177.299533
22.580000	-1177.299533
22.590000	-1177.299533
22.600000	-1107.455222
22.610000	-1015.061214
22.620000	-937.112195
22.630000	-879.761934
22.640000	-820.715105
22.650000	-772.582928
22.660000	-731.296922
22.670000	-691.425208
22.680000	-649.910601
22.690000	-607.303039
22.700000	-561.543057
22.710000	-505.192336
22.720000	-447.247181
22.730000	-384.073761
22.740000	-333.036082
22.750000	-286.915053
22.760000	-235.845379
22.770000	-177.805833
22.780000	-132.743234
22.790000	-62.565699
22.800000	16.180076
22.810000	71.603251
22.820000	105.165678
22.830000	126.765789
22.840000	168.181517
22.850000	202.737649
22.860000	207.781851
22.870000	207.781851
22.880000	207.781851
22.890000	202.648357
22.900000	192.456673
22.910000	192.456673
22.920000	192.456673
22.930000	196.385783
22.940000	208.025184
22.950000	212.320567
22.960000	215.819558
22.970000	240.263583
22.980000	266.467735
22.990000	271.161297
23.000000	286.233042
23.010000	291.882379
23.020000	312.083620
23.030000	329.454616
23.040000	333.918708
23.050000	345.072497
23.060000	360.657612
23.070000	405.728933
23.080000	429.150482
23.090000	434.498561
23.100000	457.694800
23.110000	481.083329
23.120000	486.198872
23.130000	500.756592
23.140000	515.562905
23.150000	545.456871
23.160000	589.845232
23.170000	602.993513
23.180000	616.299419
23.190000	634.416371
23.200000	670.736937
23.210000	670.736937
23.220000	670.736937
23.230000	658.967217
23.240000	627.547702
23.250000	583.216614
23.260000	543.919726
23.270000	514.386526
23.280000	486.212113
23.290000	484.604817
23.300000	473.937537
23.310000	473.291313
23.320000	463.201802
23.330000	438.281181
23.340000	413.112387
23.350000	343.418661
23.360000	28.546797
23.370000	-550.993358
23.380000	-1186.439360
23.390000	-1858.974960
23.400000	-2385.021264
23.410000	-2720.388074
23.420000	-2936.971056
23.430000	-2936.971056
23.440000	-2936.971056
23.450000	-2870.786020
23.460000	-2713.350959
23.470000	-2517.075243
23.480000	-2284.535624
23.490000	-2035.462821
23.500000	-1820.857662
23.510000	-1634.745631
23.520000	-1454.185034
23.530000	-1291.176556
23.540000	-1150.545037
23.550000	-1019.611933
23.560000	-922.057608
23.570000	-839.985994
23.580000	-774.675887
23.590000	-705.352687
23.600000	-613.353323
23.610000	-551.970518
23.620000	-448.739005
23.630000	-357.990398
23.640000	-283.038494
23.650000	-186.953813
23.660000	-107.597599
23.670000	-46.872795
23.680000	17.856233
23.690000	75.059798
23.700000	99.216921
23.710000	119.086628
23.720000	130.432007
23.730000	154.127324
23.740000	192.541030
23.750000	223.043994
23.760000	247.662272
23.770000	253.865051
23.780000	282.329092
23.790000	286.886401
23.800000	325.465567
23.810000	428.879541
23.820000	428.879541
23.830000	428.879541
23.840000	400.217095
23.850000	296.558847
23.860000	-253.011225
23.870000	-872.768209
23.880000	-1186.294866
23.890000	-1284.436010
23.900000	-1464.202279
23.910000	-1511.108273
23.920000	-1511.208883
23.930000	-1511.208883
23.940000	-1511.108273
23.950000	-1442.093563
23.960000	-1309.346174
23.970000	-1201.364632
23.980000	-1093.230635
23.990000	-1027.880541
24.000000	-945.892495
24.010000	-858.649509
24.020000	-805.690325
24.030000	-759.292421
24.040000	-759.292421
24.050000	-759.292421
24.060000	-770.507324
24.070000	-807.889855
24.080000	-820.415030
24.090000	-820.415030
24.100000	-820.415030
24.110000	-809.988565
24.120000	-772.305038
24.130000	-710.040562
24.140000	-634.447732
24.150000	-535.091803
24.160000	-441.759686
24.170000	-356.124592
24.180000	-273.111843
24.190000	-205.264474
24.200000	-171.540291
24.210000	-163.112397
24.220000	-153.359895
24.230000	-153.359895
24.240000	-163.112397
24.250000	-184.324413
24.260000	-191.714587
24.270000	-224.657522
24.280000	-258.297494
24.290000	-283.091006
24.300000	-293.598605
24.310000	-293.950913
24.320000	-294.321085
24.330000	-301.626210
24.340000	-306.243938
24.350000	-321.044391
24.360000	-323.929466
24.370000	-350.965293
24.380000	-390.541895
24.390000	-408.883100
24.400000	-457.446145
24.410000	-497.611157
24.420000	-517.481377
24.430000	-525.452463
24.440000	-554.641949
24.450000	-567.156091
24.460000	-579.007858
24.470000	-598.896826
24.480000	-598.896826
24.490000	-604.345242
24.500000	-606.787718
24.510000	-649.066886
24.520000	-688.463624
24.530000	-748.802312
24.540000	-807.145625
24.550000	-855.635535
24.560000	-922.984330
24.570000	-940.961156
24.580000	-948.278730
24.590000	-950.097370
24.600000	-950.097370
24.610000	-944.667765
24.620000	-944.667765
24.630000	-901.116358
24.640000	-863.218004
24.650000	-863.218004
24.660000	-860.740981
24.670000	-857.642239
24.680000	-856.969322
24.690000	-850.353495
24.700000	-842.608505
24.710000	-837.525878
24.720000	-818.949178
24.730000	-777.408616
24.740000	-763.785031
24.750000	-734.083688
24.760000	-697.820543
24.770000	-679.853351
24.780000	-661.789479
24.790000	-645.731275
24.800000	-625.788183
24.810000	-590.645773
24.820000	-543.878998
24.830000	-503.651294
24.840000	-483.006444
24.850000	-445.571515
24.860000	-404.319579
24.870000	-399.616857
24.880000	-381.532265
24.890000	-379.428535
24.900000	-370.929082
24.910000	-367.148616
24.920000	-353.877253
24.930000	-323.294055
24.940000	-300.389386
24.950000	-282.410907
24.960000	-258.927744
24.970000	-242.638306
24.980000	-200.386883
24.990000	-173.115642
25.000000	-140.724486
25.010000	-112.720115
25.020000	-104.122749
25.030000	-82.238750
25.040000	-78.337304
25.050000	-78.337304
25.060000	-78.337304
25.070000	-91.269377
25.080000	-119.106688
25.090000	-151.743781
25.100000	-164.880151
25.110000	-177.379495
25.120000	-189.645358
25.130000	-194.451048
25.140000	-194.451048
25.150000	-197.043509
25.160000	-198.887688
25.170000	-198.887688
25.180000	-198.887688
25.190000	-215.623215
25.200000	-215.623215
25.210000	-211.433874
25.220000	-215.623215
25.230000	-215.346282
25.240000	-214.787327
25.250000	-215.346282
25.260000	-215.346282
25.270000	-214.787327
25.280000	-206.887783
25.290000	-199.253319
25.300000	-190.983975
25.310000	-185.311872
25.320000	-179.098664
25.330000	-161.384602
25.340000	-139.298356
25.350000	-130.521297
25.360000	-113.424723
25.370000	-88.753748
25.380000	-71.680065
25.390000	-71.680065
25.400000	-71.680065
25.410000	-78.474185
25.420000	-118.895654
25.430000	-129.346175
25.440000	-131.645639
25.450000	-131.645639
25.460000	-130.368754
25.470000	-130.368754
25.480000	-111.863671
25.490000	-95.888285
25.500000	-77.100925
25.510000	-58.460084
25.520000	-44.371276
25.530000	-26.835674
25.540000	-19.005077
25.550000	-15.311649
25.560000	-10.543840
25.570000	-9.565723
25.580000	-2.259377
25.590000	3.103033
25.600000	27.077958
25.610000	46.626094
25.620000	82.509993
25.630000	96.963148
25.640000	102.054003
25.650000	124.315379
25.660000	138.431407
25.670000	138.431407
25.680000	138.431407
25.690000	88.313372
25.700000	65.013767
25.710000	65.013767
25.720000	65.013767
25.730000	140.391321
25.740000	166.648125
25.750000	166.648125
25.760000	166.648125
25.770000	128.023401
25.780000	99.299791
25.790000	82.894505
25.800000	48.843150
25.810000	41.951941
25.820000	41.951941
25.830000	41.951941
25.840000	45.450075
25.850000	47.641829
