Time(s)	IR_denoised_wiener
6.570000	1104.732279
6.580000	1076.965057
6.590000	1029.711374
6.600000	981.782777
6.610000	905.606337
6.620000	822.443921
6.630000	742.512948
6.640000	687.177011
6.650000	636.346382
6.660000	598.695788
6.670000	558.819698
6.680000	541.697503
6.690000	511.163084
6.700000	503.268240
6.710000	487.359917
6.720000	505.073496
6.730000	494.641368
6.740000	505.218009
6.750000	488.689573
6.760000	509.705447
6.770000	504.751616
6.780000	541.585245
6.790000	538.768325
6.800000	571.592583
6.810000	549.358820
6.820000	592.876488
6.830000	444.270823
6.840000	92.324067
6.850000	-2241.276903
6.860000	-1924.708038
6.870000	-835.368917
6.880000	70.893172
6.890000	342.661887
6.900000	430.634935
6.910000	418.200451
6.920000	471.345163
6.930000	495.711765
6.940000	580.580197
6.950000	624.719550
6.960000	679.252692
6.970000	693.131676
6.980000	704.521124
6.990000	670.337497
7.000000	617.665065
7.010000	542.807499
7.020000	475.248121
7.030000	371.758370
7.040000	97.258736
7.050000	35.479947
7.060000	67.901552
7.070000	288.128398
7.080000	291.519404
7.090000	280.787747
7.100000	253.248449
7.110000	277.651210
7.120000	202.713650
7.130000	8.658996
7.140000	-2553.084563
7.150000	-4453.277522
7.160000	-4346.875832
7.170000	-2035.213711
7.180000	-688.633730
7.190000	-450.361156
7.200000	-389.002903
7.210000	-251.323208
7.220000	-235.476600
7.230000	-306.154117
7.240000	-3484.072588
7.250000	-5566.843315
7.260000	-4361.780392
7.270000	-816.531108
7.280000	-355.950092
7.290000	-119.895251
7.300000	-174.394634
7.310000	-52.756537
7.320000	-215.391797
7.330000	-606.140372
7.340000	-3464.229752
7.350000	-3100.247498
7.360000	100.989978
7.370000	238.457344
7.380000	172.216453
7.390000	-22.140997
7.400000	-36.335979
7.410000	-275.376307
7.420000	-798.185741
7.430000	-1742.105330
7.440000	-801.729039
7.450000	228.658540
7.460000	174.237808
7.470000	-41.938576
7.480000	-63.148929
7.490000	-79.190284
7.500000	-211.186454
7.510000	-2382.997740
7.520000	-2511.006885
7.530000	-781.444687
7.540000	-243.624700
7.550000	-79.763596
7.560000	-188.664022
7.570000	-198.293829
7.580000	-149.523859
7.590000	-115.599898
7.600000	-76.815783
7.610000	-52.033084
7.620000	-17.679480
7.630000	-3.635204
7.640000	9.904027
7.650000	10.651478
7.660000	27.577327
7.670000	42.451197
7.680000	61.292775
7.690000	62.483415
7.700000	75.122131
7.710000	92.391126
7.720000	111.603172
7.730000	118.573796
7.740000	111.089828
7.750000	63.330559
7.760000	-10.675605
7.770000	-104.294997
7.780000	-178.715137
7.790000	-245.087401
7.800000	-299.075553
7.810000	-347.942220
7.820000	-395.123151
7.830000	-432.463363
7.840000	-458.554569
7.850000	-475.025264
7.860000	-479.675013
7.870000	-491.344957
7.880000	-505.431517
7.890000	-523.382171
7.900000	-529.174722
7.910000	-532.859457
7.920000	-550.637053
7.930000	-573.637221
7.940000	-592.133472
7.950000	-602.802775
7.960000	-604.005144
7.970000	-590.997527
7.980000	-569.276412
7.990000	-546.904549
8.000000	-523.229377
8.010000	-494.509129
8.020000	-457.891233
8.030000	-425.194189
8.040000	-415.948186
8.050000	-426.189033
8.060000	-450.709766
8.070000	-479.545906
8.080000	-488.808585
8.090000	-469.653303
8.100000	-394.231461
8.110000	-303.660084
8.120000	-194.910094
8.130000	-60.699233
8.140000	90.991596
8.150000	228.150823
8.160000	276.398420
8.170000	249.196608
8.180000	167.780684
8.190000	72.247916
8.200000	-26.965174
8.210000	-134.455767
8.220000	-229.020915
8.230000	-310.264386
8.240000	-371.774966
8.250000	-422.831302
8.260000	-468.566540
8.270000	-498.738603
8.280000	-517.112902
8.290000	-525.356821
8.300000	-540.084024
8.310000	-558.305264
8.320000	-581.785959
8.330000	-605.620158
8.340000	-627.212696
8.350000	-643.318734
8.360000	-645.009630
8.370000	-637.776393
8.380000	-624.519259
8.390000	-616.978473
8.400000	-621.735185
8.410000	-626.181969
8.420000	-624.691386
8.430000	-616.453449
8.440000	-612.735820
8.450000	-626.785732
8.460000	-642.756012
8.470000	-651.191538
8.480000	-642.833003
8.490000	-633.054887
8.500000	-627.941315
8.510000	-633.642202
8.520000	-645.076176
8.530000	-650.268255
8.540000	-642.617071
8.550000	-611.274185
8.560000	-576.969837
8.570000	-544.294514
8.580000	-526.405114
8.590000	-535.371091
8.600000	-587.244144
8.610000	-668.760209
8.620000	-753.774428
8.630000	-822.226240
8.640000	-871.747074
8.650000	-910.448386
8.660000	-941.433518
8.670000	-975.419214
8.680000	-1001.455101
8.690000	-1015.136208
8.700000	-1008.862964
8.710000	-999.983638
8.720000	-995.303975
8.730000	-1005.570844
8.740000	-1015.402347
8.750000	-1019.247679
8.760000	-1011.229279
8.770000	-1002.032954
8.780000	-993.762403
8.790000	-981.863182
8.800000	-964.700256
8.810000	-938.417485
8.820000	-915.078801
8.830000	-891.326516
8.840000	-866.528699
8.850000	-827.264396
8.860000	-783.105825
8.870000	-735.577677
8.880000	-704.464031
8.890000	-672.854524
8.900000	-644.944638
8.910000	-612.160809
8.920000	-575.181907
8.930000	-536.871079
8.940000	-501.487728
8.950000	-470.638844
8.960000	-435.830645
8.970000	-397.161769
8.980000	-351.563141
8.990000	-304.439630
9.000000	-257.684369
9.010000	-215.455468
9.020000	-186.550137
9.030000	-190.900396
9.040000	-224.415138
9.050000	-276.726671
9.060000	-318.961267
9.070000	-357.381443
9.080000	-386.540598
9.090000	-404.778676
9.100000	-409.181909
9.110000	-404.261755
9.120000	-393.552682
9.130000	-374.794418
9.140000	-346.658200
9.150000	-324.104026
9.160000	-318.151784
9.170000	-323.434193
9.180000	-332.371539
9.190000	-332.817407
9.200000	-336.723077
9.210000	-334.540507
9.220000	-338.199210
9.230000	-337.936301
9.240000	-332.096550
9.250000	-317.727468
9.260000	-303.424539
9.270000	-296.580923
9.280000	-290.780181
9.290000	-279.499658
9.300000	-260.546606
9.310000	-243.182061
9.320000	-229.692737
9.330000	-222.263026
9.340000	-211.539333
9.350000	-196.432157
9.360000	-174.113267
