Time(s)	IR_denoised_median
11.830000	-88.860715
11.840000	-128.863710
11.850000	-154.371780
11.860000	-164.858796
11.870000	-164.858796
11.880000	-164.858796
11.890000	-147.215516
11.900000	-126.525332
11.910000	-103.504742
11.920000	-77.814536
11.930000	-54.795070
11.940000	-26.142788
11.950000	-25.048707
11.960000	-23.542392
11.970000	-23.305328
11.980000	-23.305328
11.990000	-12.821898
12.000000	-9.535512
12.010000	6.014913
12.020000	45.227172
12.030000	97.807218
12.040000	140.970679
12.050000	171.668917
12.060000	205.781419
12.070000	233.475295
12.080000	248.617677
12.090000	263.347266
12.100000	278.438182
12.110000	302.255599
12.120000	333.247009
12.130000	360.152879
12.140000	360.152879
12.150000	360.152879
12.160000	336.060524
12.170000	288.895108
12.180000	261.036814
12.190000	222.668487
12.200000	221.544745
12.210000	221.544745
12.220000	221.544745
12.230000	247.870489
12.240000	276.784119
12.250000	276.784119
12.260000	276.784119
12.270000	252.076767
12.280000	105.446364
12.290000	-88.238860
12.300000	-268.062968
12.310000	-415.655199
12.320000	-513.558650
12.330000	-634.302512
12.340000	-784.858071
12.350000	-920.792413
12.360000	-971.068167
12.370000	-1009.886279
12.380000	-1009.886279
12.390000	-1009.886279
12.400000	-964.326347
12.410000	-900.377205
12.420000	-799.591418
12.430000	-799.591418
12.440000	-799.591418
12.450000	-925.075641
12.460000	-1149.129145
12.470000	-1534.615384
12.480000	-1956.942964
12.490000	-2496.701526
12.500000	-2904.061813
12.510000	-2904.061813
12.520000	-2904.061813
12.530000	-2648.584772
12.540000	-2373.727105
12.550000	-2201.828305
12.560000	-2041.787887
12.570000	-1937.423891
12.580000	-1794.450603
12.590000	-1672.423003
12.600000	-1516.780615
12.610000	-1384.709479
12.620000	-1258.886135
12.630000	-1161.083191
12.640000	-1049.797412
12.650000	-952.625925
12.660000	-812.454933
12.670000	-655.375768
12.680000	-499.067594
12.690000	-391.185849
12.700000	-265.344593
12.710000	-167.281097
12.720000	-77.419067
12.730000	-1.422181
12.740000	63.553667
12.750000	111.436440
12.760000	144.574074
12.770000	188.383323
12.780000	266.615160
12.790000	345.196993
12.800000	424.777565
12.810000	495.006756
12.820000	595.102762
12.830000	684.624723
12.840000	781.615923
12.850000	855.135822
